accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
C0104825,NA,NA,219,48.7,106,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104825,NA,NA,213,40.1,114,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104925,NA,NA,188,42.8,85,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104925,NA,NA,205,45,85,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104925,NA,NA,201,43.9,85.5,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104926,NA,NA,198,49.7,93,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104926,NA,NA,212,49.1,84,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104926,NA,NA,207,49.2,88.5,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104928,NA,NA,194,45,87,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104928,NA,NA,218,58.5,82.3,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104928,NA,NA,204,51.2,82.5,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104929,NA,NA,194,41.7,82,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104929,NA,NA,213,48.4,76.5,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104929,NA,NA,204,45,79.2,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104932,NA,NA,201,47.5,87,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104932,NA,NA,215,55.2,88,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104932,NA,NA,209,47.5,83.7,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104933,NA,NA,196,49.7,85,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104933,NA,NA,209,61.8,84.5,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104933,NA,NA,206,55,84.8,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104934,NA,NA,194,51,79,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104934,NA,NA,218,43,74,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0104934,NA,NA,206,47.2,76.5,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0105424,NA,NA,220,48.4,98,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0105424,NA,NA,217,43.9,108.3,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0105748,NA,NA,201,44.6,108,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0105748,NA,NA,217,53.6,106,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0105748,NA,NA,209,49.8,107,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0100138,NA,NA,225,47.2,81.3,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0100147,NA,NA,225,46.5,83,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0100240,NA,NA,229,52.9,77.7,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0100241,NA,NA,233,55.6,96.9,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0100246,NA,NA,229,57.2,113.7,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0100294,NA,NA,226,45.1,72.1,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0100966,NA,NA,233,62.6,88.2,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101006,NA,NA,227,52.1,77.9,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101186,NA,NA,228,48.4,85.1,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101189,NA,NA,228,47.5,88.2,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101194,NA,NA,228,52.9,102,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101217,NA,NA,224,53.5,89.6,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101303,NA,NA,225,52.7,77.9,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101337,NA,NA,225,51.1,81.5,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101356,NA,NA,226,46.2,98.2,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101384,NA,NA,226,44.2,92.2,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101387,NA,NA,228,50.1,85.3,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101401,NA,NA,229,52.6,93.1,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101470,NA,NA,226,59,88.9,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101473,NA,NA,224,41.4,84.3,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0101663,NA,NA,225,52.2,87,ZS452,Triticum aestivum trials Piešťany,1979-1980
C0100021,NA,NA,222,51,73,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100028,NA,NA,217,45.1,74.6,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100029,NA,NA,218,44.6,73,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100138,NA,NA,218,39.2,72.4,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100138,NA,NA,222,43.2,76.8,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100147,NA,NA,218,44.1,78.6,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100147,NA,NA,222,45.3,80.8,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100240,NA,NA,222,47.3,74,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100240,NA,NA,226,50.1,75.8,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100241,NA,NA,225,53,101.8,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100241,NA,NA,229,54.3,99.3,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100246,NA,NA,223,44.3,114.8,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100246,NA,NA,226,50.7,114.2,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100294,NA,NA,222,40.2,64.4,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100294,NA,NA,224,42.6,68.2,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100324,NA,NA,221,48.6,72.6,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100837,NA,NA,222,44.3,76,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100966,NA,NA,218,52.9,85.4,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100966,NA,NA,226,57.7,86.8,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101006,NA,NA,218,49.4,69.6,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101006,NA,NA,223,50.7,73.3,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101167,NA,NA,218,38.2,67.2,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101180,NA,NA,218,37.2,64.2,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101186,NA,NA,223,42.9,77.2,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101186,NA,NA,226,45.6,81.1,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101189,NA,NA,221,46.1,84,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101189,NA,NA,225,46.8,86.1,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101194,NA,NA,219,46.6,102.4,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101194,NA,NA,224,49.7,102.2,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101217,NA,NA,221,51.3,85.6,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101217,NA,NA,223,52.4,87.6,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101303,NA,NA,219,50.8,72.4,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101303,NA,NA,222,51.7,75.1,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101337,NA,NA,218,46.8,72.4,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101337,NA,NA,222,48.9,76.9,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101356,NA,NA,218,42,89.8,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101356,NA,NA,222,44.1,94,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101360,NA,NA,221,45.4,74.2,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101384,NA,NA,221,38.2,75.6,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101384,NA,NA,224,41.2,83.9,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101387,NA,NA,222,40.7,79.6,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101387,NA,NA,225,45.4,82.4,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101401,NA,NA,223,44.5,95.4,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101401,NA,NA,226,48.5,94.2,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101470,NA,NA,218,52.9,89,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101470,NA,NA,222,55.9,88.9,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101473,NA,NA,219,44.3,86,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101473,NA,NA,222,42.8,85.1,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101501,NA,NA,218,36.4,68,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101550,NA,NA,221,34.7,65.2,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101596,NA,NA,223,55,73.6,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101663,NA,NA,219,44.6,83,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101663,NA,NA,222,48.4,85,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0101665,NA,NA,227,45.6,81.5,ZS452,Triticum aestivum trials Piešťany,1980-1981
C0100021,NA,NA,224,49.6,72.2,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100028,NA,NA,219,44.1,75,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100029,NA,NA,220,44.9,74.7,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100075,NA,NA,220,39.6,79.4,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100138,NA,NA,220,39.7,79.43,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100139,NA,NA,220,36.8,77.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100140,NA,NA,223,40.3,70.5,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100147,NA,NA,219,42.3,81.43,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100185,NA,NA,220,38.3,78.7,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100239,NA,NA,227,48.9,79,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100240,NA,NA,223,45.9,70.76,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100241,NA,NA,225,47.3,90.3,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100246,NA,NA,223,43,107.43,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100246,NA,NA,226,41.56,106.75,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100264,NA,NA,226,41,88.53,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100289,NA,NA,219,50.8,95.63,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100290,NA,NA,222,44.7,90.9,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100292,NA,NA,221,46.3,96.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100294,NA,NA,220,42.8,70.8,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100324,NA,NA,221,48.7,74.8,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100338,NA,NA,226,42.7,89.53,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100344,NA,NA,228,46.8,69.3,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100377,NA,NA,225,46.4,86.83,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100710,NA,NA,222,50.1,94.46,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100711,NA,NA,221,42.4,80,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100715,NA,NA,220,41.3,82.2,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100837,NA,NA,222,43.2,75.4,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100858,NA,NA,224,49.8,87.76,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100966,NA,NA,218,54.1,83.43,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101002,NA,NA,218,40.6,74.4,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101003,NA,NA,218,35.4,78.36,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101045,NA,NA,219,38.9,82.4,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101158,NA,NA,227,46.7,92.03,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101159,NA,NA,227,44.7,71.66,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101164,NA,NA,221,45.4,87.4,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101165,NA,NA,220,40.6,89.9,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101166,NA,NA,224,45.1,85.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101167,NA,NA,219,34.9,81.2,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101167,NA,NA,220,40.3,66.7,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101175,NA,NA,225,39.5,78.4,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101178,NA,NA,224,37.9,77.84,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101179,NA,NA,219,44.9,77,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101180,NA,NA,219,36.2,76.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101180,NA,NA,220,36.8,66.7,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101185,NA,NA,221,44.1,84.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101186,NA,NA,217,40.3,77,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101189,NA,NA,220,43.3,82.86,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101191,NA,NA,220,44.7,90.3,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101193,NA,NA,222,39.2,73.7,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101194,NA,NA,222,46.6,92.5,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101201,NA,NA,219,40.1,74.1,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101217,NA,NA,219,51.3,89.9,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101219,NA,NA,225,47.1,75.86,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101223,NA,NA,227,42.1,89.56,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101251,NA,NA,228,31.7,98.43,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101292,NA,NA,226,41,80.66,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101293,NA,NA,226,41.8,82.46,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101303,NA,NA,220,46.9,77.56,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101304,NA,NA,225,47.5,81.76,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101305,NA,NA,224,41.8,80.46,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101337,NA,NA,219,46.7,76.53,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101346,NA,NA,220,39.5,83.9,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101348,NA,NA,221,44.3,73.7,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101349,NA,NA,221,41.6,81.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101352,NA,NA,221,42.2,87.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101353,NA,NA,219,40.7,68.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101355,NA,NA,224,39.3,83,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101356,NA,NA,219,41.4,89.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101358,NA,NA,223,48.8,108.2,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101359,NA,NA,221,49.5,86.53,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101360,NA,NA,222,46.2,73.8,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101363,NA,NA,227,43.6,71.23,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101365,NA,NA,227,49.8,80.16,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101366,NA,NA,227,40.3,63.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101374,NA,NA,222,45.63,103.4,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101375,NA,NA,221,48.8,98.26,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101376,NA,NA,220,43.9,92.53,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101384,NA,NA,219,41.5,82.66,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101385,NA,NA,223,40.3,71.3,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101387,NA,NA,222,44.6,80.03,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101394,NA,NA,220,34.9,35.5,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101397,NA,NA,224,44.8,79.36,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101398,NA,NA,224,45.6,88.43,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101399,NA,NA,225,47.5,84.06,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101400,NA,NA,219,42.7,89,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101401,NA,NA,223,46.6,91.36,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101402,NA,NA,220,41,80.1,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101410,NA,NA,222,36.2,78.9,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101447,NA,NA,227,36.6,75.96,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101470,NA,NA,219,49.9,83.76,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101471,NA,NA,226,48.3,97.1,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101472,NA,NA,219,37.2,75.9,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101473,NA,NA,219,37.7,77.96,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101496,NA,NA,221,48.2,91.33,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101501,NA,NA,219,34.4,78.2,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101501,NA,NA,219,40.5,78,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101501,NA,NA,220,36.9,66.9,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101502,NA,NA,217,39.6,60.26,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101505,NA,NA,231,46.3,81,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101508,NA,NA,225,36.5,82.7,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101509,NA,NA,226,35.3,75.86,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101510,NA,NA,223,43.4,77.03,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101512,NA,NA,225,37.3,80.04,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101513,NA,NA,221,39.7,84.7,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101534,NA,NA,225,40.5,85.13,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101536,NA,NA,227,41.3,63.83,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101550,NA,NA,219,35.8,79.6,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101550,NA,NA,222,35.1,65,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101553,NA,NA,220,45.8,73.83,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101587,NA,NA,225,40.2,79.7,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101596,NA,NA,226,55.2,75.3,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101599,NA,NA,219,37.6,76.43,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101625,NA,NA,228,49.5,74.5,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101663,NA,NA,219,45.3,82.2,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101663,NA,NA,226,44.9,76.5,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101665,NA,NA,222,44.4,83.63,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101665,NA,NA,228,48,77,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0101665,NA,NA,224,44.5,86.15,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0102739,NA,NA,223,39.3,73.4,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0104915,NA,NA,221,38,74.76,ZS484,Triticum aestivum trials Piešťany,1982-1983
C0100021,NA,NA,225,52,79.65,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0100028,NA,NA,222,46.7,83.78,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0100029,NA,NA,222,49,85.38,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0100185,NA,NA,270,46,92.33,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0100239,NA,NA,227,47.45,85,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0100290,NA,NA,270,40.3,98.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0100324,NA,NA,222,52.1,86.38,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0100344,NA,NA,227,45.4,78.4,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0100711,NA,NA,270,56.3,104.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0100837,NA,NA,222,45.6,81.9,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101002,NA,NA,270,45,92,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101103,NA,NA,231,48.4,99.5,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101165,NA,NA,270,46.3,93,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101166,NA,NA,270,45.7,92.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101167,NA,NA,270,41,82.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101167,NA,NA,222,41.7,77.28,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101175,NA,NA,270,44.7,80.33,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101179,NA,NA,270,53,96.33,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101180,NA,NA,273,45,79,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101180,NA,NA,222,38.7,77.78,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101192,NA,NA,270,47,86.33,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101193,NA,NA,270,48.7,82,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101346,NA,NA,270,47.7,101.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101348,NA,NA,270,51,97,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101349,NA,NA,270,45,102.33,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101352,NA,NA,270,39.7,106.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101353,NA,NA,273,44.7,88.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101355,NA,NA,270,45,101.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101360,NA,NA,223,47.7,81.13,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101385,NA,NA,223,42,80.4,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101394,NA,NA,270,43,93,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101402,NA,NA,270,39.3,89,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101410,NA,NA,270,43.7,83.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101472,NA,NA,276,54.3,82,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101501,NA,NA,270,44,81,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101501,NA,NA,222,39.7,74.53,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101505,NA,NA,231,44.75,86.63,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101550,NA,NA,270,36.7,80,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101550,NA,NA,223,36.9,73.78,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101587,NA,NA,270,49.7,103.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101593,NA,NA,273,46.3,119.67,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101596,NA,NA,227,53.2,84.75,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101618,NA,NA,223,50,83.75,ZS484,Triticum aestivum trials Piešťany,1983-1984
C0101624,NA,NA,222,36.3,74.5,ZS484,Triticum aestivum trials Piešťany,1983-1984
