accenumb,campaign,trait,value
C0101401,1979-1980,thousand_kernel_weight,52.6
C0101470,1979-1980,days_to_heading,226
C0101470,1979-1980,plant_height,88.9
C0101470,1979-1980,thousand_kernel_weight,59
C0101473,1979-1980,days_to_heading,224
C0101473,1979-1980,plant_height,84.3
C0101473,1979-1980,thousand_kernel_weight,41.4
C0101663,1979-1980,days_to_heading,225
C0101663,1979-1980,plant_height,87
C0101663,1979-1980,thousand_kernel_weight,52.2
C0100021,1980-1981,days_to_heading,222
C0100021,1980-1981,plant_height,73
C0100021,1980-1981,thousand_kernel_weight,51
C0100028,1980-1981,days_to_heading,217
C0100028,1980-1981,plant_height,74.6
C0100028,1980-1981,thousand_kernel_weight,45.1
C0100029,1980-1981,days_to_heading,218
C0100029,1980-1981,plant_height,73
C0100029,1980-1981,thousand_kernel_weight,44.6
C0100138,1980-1981,days_to_heading,218
C0100138,1980-1981,days_to_heading,222
C0100138,1980-1981,plant_height,72.4
C0100138,1980-1981,plant_height,76.8
C0100138,1980-1981,thousand_kernel_weight,39.2
C0100138,1980-1981,thousand_kernel_weight,43.2
C0100147,1980-1981,days_to_heading,218
C0100147,1980-1981,days_to_heading,222
C0100147,1980-1981,plant_height,78.6
C0100147,1980-1981,plant_height,80.8
C0100147,1980-1981,thousand_kernel_weight,44.1
C0100147,1980-1981,thousand_kernel_weight,45.3
C0100240,1980-1981,days_to_heading,222
C0100240,1980-1981,days_to_heading,226
C0100240,1980-1981,plant_height,74
C0100240,1980-1981,plant_height,75.8
C0100240,1980-1981,thousand_kernel_weight,47.3
C0100240,1980-1981,thousand_kernel_weight,50.1
C0100241,1980-1981,days_to_heading,225
C0100241,1980-1981,days_to_heading,229
C0100241,1980-1981,plant_height,101.8
C0100241,1980-1981,plant_height,99.3
C0100241,1980-1981,thousand_kernel_weight,53
C0100241,1980-1981,thousand_kernel_weight,54.3
C0100246,1980-1981,days_to_heading,223
C0100246,1980-1981,days_to_heading,226
C0100246,1980-1981,plant_height,114.8
C0100246,1980-1981,plant_height,114.2
C0100246,1980-1981,thousand_kernel_weight,50.7
C0100294,1980-1981,days_to_heading,222
C0100294,1980-1981,days_to_heading,224
C0100294,1980-1981,plant_height,64.4
C0100294,1980-1981,plant_height,68.2
C0100294,1980-1981,thousand_kernel_weight,40.2
C0100294,1980-1981,thousand_kernel_weight,42.6
C0100324,1980-1981,days_to_heading,221
C0100324,1980-1981,plant_height,72.6
C0100324,1980-1981,thousand_kernel_weight,48.6
C0100837,1980-1981,days_to_heading,222
C0100837,1980-1981,plant_height,76
C0100837,1980-1981,thousand_kernel_weight,44.3
C0100966,1980-1981,days_to_heading,218
C0100966,1980-1981,days_to_heading,226
C0100966,1980-1981,plant_height,85.4
C0100966,1980-1981,plant_height,86.8
C0100966,1980-1981,thousand_kernel_weight,52.9
C0100966,1980-1981,thousand_kernel_weight,57.7
