experiment_id,instcode,genus,accenumb,agent_id,doi,sowing_date,beginning_of_heading_date,date_of_heading,end_of_heading_date,flowering_date,plant_height,thousand_kernel_weight,sowing_beginning_of_heading,sowing_full_heading,sowing_end_of_heading,sowing_flowering,beginning_of_heading_full_heading,beginning_of_heading_end_of_heading,beginning_of_heading_flowering,full_heading_end_of_heading,full_heading_flowering,end_of_heading_flowering,name,description,campaign,site_name,longitude,latitude,remarks,days_to_heading
11001,POL003,Hordeum,41160,NA,NA,19780404,19780620,19780624,NA,NA,89,64.1,77,81,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41161,NA,NA,19780404,19780621,19780624,NA,NA,114,50.3,78,81,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41162,NA,NA,19780404,19780620,19780624,NA,NA,125,51.4,77,81,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41163,NA,NA,19780404,19780624,19780627,NA,NA,85,54.6,81,84,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,177
11001,POL003,Hordeum,41164,NA,NA,19780404,19780627,19780702,NA,NA,93,59.8,84,89,NA,NA,5,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,182
11001,POL003,Hordeum,41165,NA,NA,19780404,19780627,19780702,NA,NA,88,53.2,84,89,NA,NA,5,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,182
11001,POL003,Hordeum,41166,NA,NA,19780404,19780622,19780624,NA,NA,90,55.1,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41167,NA,NA,19780404,19780619,19780623,NA,NA,99,51.4,76,80,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,173
11001,POL003,Hordeum,41168,NA,NA,19780404,19780619,19780622,NA,NA,98,53.6,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41169,NA,NA,19780404,19780610,19780613,NA,NA,85,45.8,67,70,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,163
11001,POL003,Hordeum,41171,NA,NA,19780404,19780619,19780623,NA,NA,97,47,76,80,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,173
11001,POL003,Hordeum,41172,NA,NA,19780404,19780619,19780623,NA,NA,101,47.8,76,80,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,173
11001,POL003,Hordeum,41173,NA,NA,19780404,19780624,19780628,NA,NA,96,46.3,81,85,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,178
11001,POL003,Hordeum,41174,NA,NA,19780404,19780622,19780627,NA,NA,107,58.5,79,84,NA,NA,5,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,177
11001,POL003,Hordeum,41175,NA,NA,19780404,19780622,19780627,NA,NA,84,52.7,79,84,NA,NA,5,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,177
11001,POL003,Hordeum,41176,NA,NA,19780404,19780622,19780624,NA,NA,116,55,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41177,NA,NA,19780404,19780619,19780622,NA,NA,106,53.6,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41178,NA,NA,19780404,19780605,19780608,NA,NA,79,58.1,62,65,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,158
11001,POL003,Hordeum,41179,NA,NA,19780404,19780622,19780626,NA,NA,94,55.9,79,83,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,176
11001,POL003,Hordeum,41180,NA,NA,19780404,19780619,19780622,NA,NA,104,59.2,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41181,NA,NA,19780404,19780622,19780624,NA,NA,93,53.9,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41182,NA,NA,19780404,19780608,19780611,NA,NA,90,50.2,65,68,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,161
11001,POL003,Hordeum,41184,NA,NA,19780404,19780613,19780618,NA,NA,111,53.8,70,75,NA,NA,5,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,168
11001,POL003,Hordeum,41185,NA,NA,19780404,19780622,19780626,NA,NA,91,52.9,79,83,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,176
11001,POL003,Hordeum,41186,NA,NA,19780404,19780627,19780703,NA,NA,94,55,84,90,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,183
11001,POL003,Hordeum,41187,NA,NA,19780404,19780621,19780624,NA,NA,96,53.7,78,81,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41188,NA,NA,19780404,19780619,19780622,NA,NA,131,56.2,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41189,NA,NA,19780404,19780620,19780622,NA,NA,103,46.2,77,79,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41190,NA,NA,19780404,19780619,19780622,NA,NA,103,56.7,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41192,NA,NA,19780404,19780608,19780615,NA,NA,93,47.7,65,72,NA,NA,7,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,165
11001,POL003,Hordeum,41193,NA,NA,19780404,19780623,19780627,NA,NA,128,51.9,80,84,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,177
11001,POL003,Hordeum,41194,NA,NA,19780404,19780612,19780616,NA,NA,94,52.9,69,73,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,166
11001,POL003,Hordeum,41195,NA,NA,19780404,19780620,19780623,NA,NA,105,58,77,80,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,173
11001,POL003,Hordeum,41196,NA,NA,19780404,19780627,19780703,NA,NA,109,54.3,84,90,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,183
11001,POL003,Hordeum,41197,NA,NA,19780404,19780620,19780623,NA,NA,64,54,77,80,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,173
11001,POL003,Hordeum,41198,NA,NA,19780404,19780620,19780623,NA,NA,89,56.6,77,80,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,173
11001,POL003,Hordeum,41252,NA,NA,19780404,19780618,19780622,NA,NA,84,52.8,75,79,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41253,NA,NA,19780404,19780612,19780615,NA,NA,87,49.9,69,72,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,165
11001,POL003,Hordeum,41254,NA,NA,19780404,19780624,19780629,NA,NA,113,48.9,81,86,NA,NA,5,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,179
11001,POL003,Hordeum,41255,NA,NA,19780404,19780606,19780609,NA,NA,62,52.5,63,66,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,159
11001,POL003,Hordeum,41256,NA,NA,19780404,19780610,19780613,NA,NA,89,45.7,67,70,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,163
11001,POL003,Hordeum,41257,NA,NA,19780404,19780620,19780623,NA,NA,121,52.3,77,80,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,173
11001,POL003,Hordeum,41258,NA,NA,19780404,19780619,19780622,NA,NA,103,54.6,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41259,NA,NA,19780404,19780606,19780609,NA,NA,73,43.3,63,66,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,159
11001,POL003,Hordeum,41260,NA,NA,19780404,19780622,19780624,NA,NA,91,48,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41261,NA,NA,19780404,19780619,19780623,NA,NA,127,51.6,76,80,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,173
11001,POL003,Hordeum,41262,NA,NA,19780404,19780608,19780614,NA,NA,88,59,65,71,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,164
11001,POL003,Hordeum,41263,NA,NA,19780404,19780616,19780620,NA,NA,108,46.9,73,77,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,170
11001,POL003,Hordeum,41264,NA,NA,19780404,19780621,19780624,NA,NA,101,54.7,78,81,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41317,NA,NA,19780404,19780613,19780615,NA,NA,102,58,70,72,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,165
11001,POL003,Hordeum,41325,NA,NA,19780404,19780620,19780624,NA,NA,91,54.7,77,81,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41326,NA,NA,19780404,19780612,19780616,NA,NA,88,47.2,69,73,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,166
11001,POL003,Hordeum,41327,NA,NA,19780404,19780620,19780624,NA,NA,97,59.4,77,81,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41392,NA,NA,19780404,19780619,19780622,NA,NA,118,56.8,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41411,NA,NA,19780404,19780607,19780610,NA,NA,66,46.5,64,67,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,160
11001,POL003,Hordeum,41426,NA,NA,19780404,19780620,19780624,NA,NA,104,56.1,77,81,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41502,NA,NA,19780404,19780608,19780611,NA,NA,89,65.1,65,68,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,161
11001,POL003,Hordeum,41525,NA,NA,19780404,19780619,19780622,NA,NA,117,55.5,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41526,NA,NA,19780404,19780616,19780620,NA,NA,93,55.2,73,77,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,170
11001,POL003,Hordeum,41527,NA,NA,19780404,19780619,19780622,NA,NA,94,55.2,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41528,NA,NA,19780404,19780619,19780622,NA,NA,93,55.3,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41529,NA,NA,19780404,19780616,19780620,NA,NA,112,58.1,73,77,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,170
11001,POL003,Hordeum,41530,NA,NA,19780404,19780618,19780621,NA,NA,105,54.7,75,78,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,171
11001,POL003,Hordeum,41531,NA,NA,19780404,19780616,19780619,NA,NA,102,57.6,73,76,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,169
11001,POL003,Hordeum,41532,NA,NA,19780404,19780618,19780622,NA,NA,102,57.2,75,79,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41538,NA,NA,19780404,19780623,19780627,NA,NA,90,52,80,84,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,177
11001,POL003,Hordeum,41539,NA,NA,19780404,19780618,19780622,NA,NA,117,49.8,75,79,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41545,NA,NA,19780404,19780627,19780630,NA,NA,107,59.1,84,87,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,180
11001,POL003,Hordeum,41551,NA,NA,19780404,19780615,19780619,NA,NA,113,55,72,76,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,169
11001,POL003,Hordeum,41552,NA,NA,19780404,19780609,19780612,NA,NA,103,55.8,66,69,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,162
11001,POL003,Hordeum,41553,NA,NA,19780404,19780615,19780619,NA,NA,105,43.2,72,76,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,169
11001,POL003,Hordeum,41554,NA,NA,19780404,19780621,19780624,NA,NA,129,67.5,78,81,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41556,NA,NA,19780404,19780618,19780621,NA,NA,122,48.7,75,78,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,171
11001,POL003,Hordeum,41567,NA,NA,19780404,19780605,19780608,NA,NA,94,63.3,62,65,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,158
11001,POL003,Hordeum,41575,NA,NA,19780404,19780624,19780630,NA,NA,90,50.5,81,87,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,180
11001,POL003,Hordeum,41577,NA,NA,19780404,19780624,19780628,NA,NA,99,55.3,81,85,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,178
11001,POL003,Hordeum,41584,NA,NA,19780404,19780615,19780619,NA,NA,103,44.8,72,76,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,169
11001,POL003,Hordeum,41590,NA,NA,19780404,19780619,19780622,NA,NA,123,52.7,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41591,NA,NA,19780404,19780615,19780619,NA,NA,121,55.8,72,76,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,169
11001,POL003,Hordeum,41600,NA,NA,19780404,19780620,19780624,NA,NA,122,60,77,81,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41611,NA,NA,19780404,19780618,19780622,NA,NA,102,58.5,75,79,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41612,NA,NA,19780404,19780619,19780622,NA,NA,93,50.1,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41626,NA,NA,19780404,19780618,19780622,NA,NA,95,60.8,75,79,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41630,NA,NA,19780404,19780613,19780615,NA,NA,83,61.2,70,72,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,165
11001,POL003,Hordeum,41631,NA,NA,19780404,19780624,19780627,NA,NA,100,54.1,81,84,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,177
11001,POL003,Hordeum,41645,NA,NA,19780404,19780620,19780624,NA,NA,110,59.8,77,81,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41654,NA,NA,19780404,19780620,19780624,NA,NA,114,55.7,77,81,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41658,NA,NA,19780404,19780613,19780619,NA,NA,112,49.4,70,76,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,169
11001,POL003,Hordeum,41662,NA,NA,19780404,19780610,19780613,NA,NA,100,40.8,67,70,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,163
11001,POL003,Hordeum,41664,NA,NA,19780404,19780622,19780624,NA,NA,106,54.5,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41665,NA,NA,19780404,19780619,19780622,NA,NA,111,64.3,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41666,NA,NA,19780404,19780619,19780622,NA,NA,110,56.3,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41667,NA,NA,19780404,19780610,19780613,NA,NA,112,46.9,67,70,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,163
11001,POL003,Hordeum,41697,NA,NA,19780404,19780619,19780622,NA,NA,104,49.9,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
11001,POL003,Hordeum,41698,NA,NA,19780404,19780622,19780624,NA,NA,88,44.8,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41705,NA,NA,19780404,19780622,19780624,NA,NA,85,52.2,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41706,NA,NA,19780404,19780622,19780624,NA,NA,82,53.1,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41708,NA,NA,19780404,19780622,19780624,NA,NA,84,54.1,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41709,NA,NA,19780404,19780622,19780624,NA,NA,87,52.8,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41710,NA,NA,19780404,19780622,19780624,NA,NA,86,53.9,79,81,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,174
11001,POL003,Hordeum,41712,NA,NA,19780404,19780624,19780630,NA,NA,96,59.8,81,87,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,180
11001,POL003,Hordeum,41713,NA,NA,19780404,19780623,19780627,NA,NA,92,56.5,80,84,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,177
11001,POL003,Hordeum,41714,NA,NA,19780404,19780623,19780627,NA,NA,91,34.1,80,84,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,177
11001,POL003,Hordeum,41718,NA,NA,19780404,19780619,19780622,NA,NA,124,50.2,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,NA,NA,NA,172
