accenumb,campaign,trait,value
21640,1978-1978,plant_height,97
21640,1978-1978,thousand_kernel_weight,39.6
21640,1978-1978,thousand_kernel_weight,39.7
21650,1978-1978,end_of_heading,173
21650,1978-1978,plant_height,103
21650,1978-1978,thousand_kernel_weight,44.8
21662,1978-1978,end_of_heading,177
21662,1978-1978,plant_height,110
21662,1978-1978,thousand_kernel_weight,40.8
21663,1978-1978,end_of_heading,177
21663,1978-1978,plant_height,105
21663,1978-1978,thousand_kernel_weight,49.9
21664,1978-1978,end_of_heading,174
21664,1978-1978,plant_height,111
21664,1978-1978,thousand_kernel_weight,44.4
21715,1978-1978,end_of_heading,180
21715,1978-1978,plant_height,96
21715,1978-1978,thousand_kernel_weight,46.4
21716,1978-1978,end_of_heading,178
21716,1978-1978,plant_height,103
21716,1978-1978,thousand_kernel_weight,48.1
21717,1978-1978,end_of_heading,178
21717,1978-1978,plant_height,107
21717,1978-1978,thousand_kernel_weight,46.4
21753,1978-1978,end_of_heading,179
21753,1978-1978,plant_height,69
21753,1978-1978,thousand_kernel_weight,29.7
21754,1978-1978,end_of_heading,177
21754,1978-1978,plant_height,109
21754,1978-1978,thousand_kernel_weight,33.8
21755,1978-1978,end_of_heading,172
21755,1978-1978,plant_height,124
21755,1978-1978,thousand_kernel_weight,37
21756,1978-1978,end_of_heading,172
21756,1978-1978,plant_height,114
21756,1978-1978,thousand_kernel_weight,36.2
21775,1978-1978,end_of_heading,168
21775,1978-1978,end_of_heading,172
21775,1978-1978,plant_height,82
21775,1978-1978,plant_height,87
21775,1978-1978,thousand_kernel_weight,37.8
21775,1978-1978,thousand_kernel_weight,39.7
21779,1978-1978,end_of_heading,177
21779,1978-1978,end_of_heading,179
21779,1978-1978,thousand_kernel_weight,32.5
21779,1978-1978,thousand_kernel_weight,29.6
21795,1978-1978,end_of_heading,163
21795,1978-1978,plant_height,79
21795,1978-1978,thousand_kernel_weight,36.2
21796,1978-1978,end_of_heading,190
21796,1978-1978,plant_height,119
21796,1978-1978,thousand_kernel_weight,40.7
21797,1978-1978,end_of_heading,179
21797,1978-1978,end_of_heading,180
21797,1978-1978,plant_height,107
21797,1978-1978,plant_height,102
21797,1978-1978,thousand_kernel_weight,34.5
21797,1978-1978,thousand_kernel_weight,41.8
21798,1978-1978,end_of_heading,183
21798,1978-1978,plant_height,128
21798,1978-1978,thousand_kernel_weight,43.6
21808,1978-1978,end_of_heading,175
21808,1978-1978,plant_height,109
21808,1978-1978,thousand_kernel_weight,42.7
21841,1978-1978,end_of_heading,180
21841,1978-1978,plant_height,110
21913,1978-1978,end_of_heading,172
21913,1978-1978,plant_height,88
21913,1978-1978,thousand_kernel_weight,36.8
21916,1978-1978,end_of_heading,170
