accenumb,agent_id,doi,sowing_date,beginning_of_heading_date,date_of_heading,end_of_heading_date,plant_height,thousand_kernel_weight,sowing_-_beginning_of_heading,sowing_-_end_of_heading,sowing_-_end_of_flowering,beginning_of_heading-end_of_heading,beginning_of_heading-end_of_flowering,end_of_heading-end_of_flowering,name,description,campaign,beginning_of_heading,end_of_heading
20013,NA,NA,19790420,NA,NA,19790624,105,37,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,174
20014,NA,NA,19790420,NA,NA,19790614,92,38,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20015,NA,NA,19790420,NA,NA,19790618,74,43,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20016,NA,NA,19790420,NA,NA,19790612,74,42,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20018,NA,NA,19790420,NA,NA,19790620,84,43,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,170
20019,NA,NA,19790420,NA,NA,19790623,88,37,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,173
20020,NA,NA,19790420,NA,NA,19790623,87,47,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,173
20021,NA,NA,19790420,NA,NA,19790613,81,38,NA,54,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,163
20023,NA,NA,19790420,NA,NA,19790618,104,49,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20024,NA,NA,19790420,NA,NA,19790613,65,39,NA,54,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,163
20025,NA,NA,19790420,NA,NA,19790613,93,40,NA,54,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,163
20026,NA,NA,19790420,NA,NA,19790620,98,41,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,170
20027,NA,NA,19790420,NA,NA,19790613,60,42,NA,54,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,163
20028,NA,NA,19790420,NA,NA,19790618,80,38,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20029,NA,NA,19790420,NA,NA,19790623,90,36,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,173
20030,NA,NA,19790420,NA,NA,19790624,104,41,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,174
20031,NA,NA,19790420,NA,NA,19790623,91,38,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,173
20032,NA,NA,19790420,NA,NA,19790623,97,32,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,173
20033,NA,NA,19790420,NA,NA,19790618,81,46,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20034,NA,NA,19790420,NA,NA,19790624,105,47,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,174
20035,NA,NA,19790420,NA,NA,19790612,63,43,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20036,NA,NA,19790420,NA,NA,19790611,67,36,NA,52,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,161
20037,NA,NA,19790420,NA,NA,19790614,81,33,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20038,NA,NA,19790420,NA,NA,19790618,67,40,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20040,NA,NA,19790420,NA,NA,19790612,69,43,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20042,NA,NA,19790420,NA,NA,19790620,93,36,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,170
20043,NA,NA,19790420,NA,NA,19790610,59,40,NA,51,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,160
20044,NA,NA,19790420,NA,NA,19790708,99,25,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,188
20045,NA,NA,19790420,NA,NA,19790621,68,32,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,171
20045,NA,NA,19790420,NA,NA,19790622,86,42,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,172
20046,NA,NA,19790420,NA,NA,19790613,54,36,NA,54,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,163
20047,NA,NA,19790420,NA,NA,19790614,64,46,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20048,NA,NA,19790420,NA,NA,19790615,60,47,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20049,NA,NA,19790420,NA,NA,19790612,67,38,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20050,NA,NA,19790420,NA,NA,19790612,68,41,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20051,NA,NA,19790420,NA,NA,19790612,70,42,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20052,NA,NA,19790420,NA,NA,19790613,62,41,NA,54,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,163
20053,NA,NA,19790420,NA,NA,19790614,63,36,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20054,NA,NA,19790420,NA,NA,19790615,65,32,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20055,NA,NA,19790420,NA,NA,19790615,69,42,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20056,NA,NA,19790420,NA,NA,19790615,70,40,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20057,NA,NA,19790420,NA,NA,19790615,70,49,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20058,NA,NA,19790420,NA,NA,19790615,73,45,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20059,NA,NA,19790420,NA,NA,19790616,71,42,NA,57,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,166
20060,NA,NA,19790420,NA,NA,19790616,71,45,NA,57,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,166
20061,NA,NA,19790420,NA,NA,19790616,74,46,NA,57,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,166
20062,NA,NA,19790420,NA,NA,19790616,79,45,NA,57,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,166
20063,NA,NA,19790420,NA,NA,19790614,72,42,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20065,NA,NA,19790420,NA,NA,19790615,74,42,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20066,NA,NA,19790420,NA,NA,19790614,77,43,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20071,NA,NA,19790420,NA,NA,19790614,68,43,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20073,NA,NA,19790420,NA,NA,19790615,79,42,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20074,NA,NA,19790420,NA,NA,19790615,76,38,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20075,NA,NA,19790420,NA,NA,19790618,79,32,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20076,NA,NA,19790420,NA,NA,19790611,65,48,NA,52,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,161
20077,NA,NA,19790420,NA,NA,19790611,64,49,NA,52,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,161
20078,NA,NA,19790420,NA,NA,19790611,61,47,NA,52,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,161
20079,NA,NA,19790420,NA,NA,19790611,64,47,NA,52,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,161
20080,NA,NA,19790420,NA,NA,19790615,60,33,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20081,NA,NA,19790420,NA,NA,19790624,85,37,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,174
20082,NA,NA,19790420,NA,NA,19790623,91,41,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,173
20084,NA,NA,19790420,NA,NA,19790625,94,45,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,175
20085,NA,NA,19790420,NA,NA,19790618,70,37,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20086,NA,NA,19790420,NA,NA,19790614,87,43,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20088,NA,NA,19790420,NA,NA,19790618,85,42,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20089,NA,NA,19790420,NA,NA,19790618,86,38,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20090,NA,NA,19790420,NA,NA,19790614,81,44,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20091,NA,NA,19790420,NA,NA,19790616,79,42,NA,57,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,166
20092,NA,NA,19790420,NA,NA,19790612,92,43,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20093,NA,NA,19790420,NA,NA,19790612,69,43,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20094,NA,NA,19790420,NA,NA,19790618,81,41,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20095,NA,NA,19790420,NA,NA,19790618,93,50,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20097,NA,NA,19790420,NA,NA,19790612,68,29,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20098,NA,NA,19790420,NA,NA,19790616,77,42,NA,57,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,166
20099,NA,NA,19790420,NA,NA,19790621,107,52,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,171
20100,NA,NA,19790420,NA,NA,19790621,102,44,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,171
20102,NA,NA,19790420,NA,NA,19790621,85,36,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,171
20102,NA,NA,19790420,NA,NA,19790621,93,38,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,171
20103,NA,NA,19790420,NA,NA,19790614,80,44,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20105,NA,NA,19790420,NA,NA,19790606,59,38,NA,47,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,156
20109,NA,NA,19790420,NA,NA,19790612,80,44,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20128,NA,NA,19790420,NA,NA,19790612,79,39,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20165,NA,NA,19790420,NA,NA,19790610,54,38,NA,51,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,160
20245,NA,NA,19790420,NA,NA,19790614,75,37,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20297,NA,NA,19790420,NA,NA,19790624,82,46,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,174
20676,NA,NA,19790420,NA,NA,19790618,82,37,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20807,NA,NA,19790420,NA,NA,19790615,89,39,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20808,NA,NA,19790420,NA,NA,19790628,107,41,NA,69,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,178
20812,NA,NA,19790420,NA,NA,19790618,85,39,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20957,NA,NA,19790420,NA,NA,19790615,85,35,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20961,NA,NA,19790420,NA,NA,19790618,78,40,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20962,NA,NA,19790420,NA,NA,19790618,76,41,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20963,NA,NA,19790420,NA,NA,19790618,63,29,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20963,NA,NA,19790420,NA,NA,19790629,92,33,NA,70,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,179
20964,NA,NA,19790420,NA,NA,19790626,95,35,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,176
20965,NA,NA,19790420,NA,NA,19790618,82,41,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20966,NA,NA,19790420,NA,NA,19790615,80,43,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20967,NA,NA,19790420,NA,NA,19790626,104,35,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,176
20968,NA,NA,19790420,NA,NA,19790617,66,47,NA,58,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,167
20969,NA,NA,19790420,NA,NA,19790618,80,43,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20970,NA,NA,19790420,NA,NA,19790618,82,44,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20971,NA,NA,19790420,NA,NA,19790621,96,42,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,171
20972,NA,NA,19790420,NA,NA,19790612,71,46,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20973,NA,NA,19790420,NA,NA,19790621,100,32,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,171
20974,NA,NA,19790420,NA,NA,19790615,68,40,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
20975,NA,NA,19790420,NA,NA,19790618,88,40,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,168
20976,NA,NA,19790420,NA,NA,19790612,87,41,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,162
20977,NA,NA,19790420,NA,NA,19790614,64,49,NA,55,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,164
20978,NA,NA,19790420,NA,NA,19790615,75,39,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1979-1979,NA,165
