experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,plant_height,thousand_kernel_weight,hectolitric_weight,dry_matter_yield,lodging,protein_content,starch_content,name,description,campaign,site_name,longitude,latitude,remarks
22202105,ROM002,Hordeum,COPF 2064,NA,NA,NA,61.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2064,NA,NA,NA,54.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2064,NA,NA,150,58.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2065,NA,NA,NA,72.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2066,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2067,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2068,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2069,NA,NA,NA,78.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2070,NA,NA,NA,71.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2072,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2073,NA,NA,NA,65.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2074,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2075,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2075,NA,NA,153,50.5,37.8,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2076,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2076,NA,NA,NA,78.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2076,NA,NA,148,78.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2076,NA,NA,151,80.5,39.7,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2076,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2076,NA,NA,151,80.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2077,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2078,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2079,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2079,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2080,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2081,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2082,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2083,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2085,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2086,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2086,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2086,NA,NA,159,98,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2087,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2088,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2089,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2091,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2092,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2093,NA,NA,NA,75.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2093,NA,NA,148,49.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2095,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2096,NA,NA,NA,87.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2096,NA,NA,NA,68.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2097,NA,NA,NA,69.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2097,NA,NA,NA,64.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2097,NA,NA,138,55,39.5,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2099,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2100,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2101,NA,NA,NA,80.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2101,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2101,NA,NA,153,62.5,41.2,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2102,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2103,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2103,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2103,NA,NA,147,63,42.5,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2104,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2107,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2107,NA,NA,NA,79.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2107,NA,NA,NA,75.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2107,NA,NA,151,74,42,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2107,NA,NA,152,73.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2107,NA,NA,152,80,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2108,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2109,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2110,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2111,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2113,NA,NA,NA,62.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2113,NA,NA,NA,61.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2113,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2114,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2115,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2115,NA,NA,NA,64.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2115,NA,NA,151,79,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2117,NA,NA,NA,67.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2117,NA,NA,NA,71.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2118,NA,NA,NA,83.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2118,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2119,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2119,NA,NA,NA,43.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2120,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2120,NA,NA,NA,43.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2120,NA,NA,NA,68.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2121,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2124,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2125,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2126,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2127,NA,NA,NA,78.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2129,NA,NA,NA,69.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2130,NA,NA,NA,67.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2131,NA,NA,NA,57.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2132,NA,NA,NA,70.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2132,NA,NA,NA,51.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2133,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2134,NA,NA,NA,79.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2135,NA,NA,NA,72.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2136,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2139,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2140,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2140,NA,NA,NA,65.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2141,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2142,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2143,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2144,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2145,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2146,NA,NA,NA,77.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2147,NA,NA,NA,55.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2148,NA,NA,NA,62.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2153,NA,NA,NA,76.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2154,NA,NA,NA,75.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2155,NA,NA,NA,50.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2156,NA,NA,NA,83.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2157,NA,NA,NA,57.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2159,NA,NA,NA,77.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2161,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2162,NA,NA,NA,80.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2163,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2164,NA,NA,NA,87.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2165,NA,NA,130,76,40,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2165,NA,NA,129,83,41.2,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2165,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2165,NA,NA,NA,79.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2165,NA,NA,154,76,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2165,NA,NA,154,94.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2166,NA,NA,NA,78.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2166,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2166,NA,NA,157,82.6,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2167,NA,NA,NA,83.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2167,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2167,NA,NA,151,97.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2168,NA,NA,NA,74.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2169,NA,NA,NA,83.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2170,NA,NA,NA,61.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2171,NA,NA,NA,74.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2172,NA,NA,NA,68.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2173,NA,NA,NA,67.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2174,NA,NA,NA,69.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2175,NA,NA,NA,69.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2176,NA,NA,NA,67.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2177,NA,NA,NA,88.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2178,NA,NA,NA,70.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2180,NA,NA,NA,68.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2182,NA,NA,NA,73.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2184,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2185,NA,NA,NA,55.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2186,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2187,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2189,NA,NA,NA,82.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2191,NA,NA,NA,84.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2192,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2193,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2194,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2195,NA,NA,NA,87.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2196,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2197,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2198,NA,NA,NA,49.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2199,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2200,NA,NA,NA,82.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
