accenumb,campaign,days_to_heading,plant_height,thousand_kernel_weight,powdery_mildew,leaf_rust,yellow_rust,septoria_tritici_ssp,protein_content,sds_sedimentation_volume
TA00449,2009-2010,145,125,NA,0,0,NA,NA,NA,NA
TA00450,2009-2010,141,123,NA,0,0,NA,NA,NA,NA
TA00451,2009-2010,141,101,NA,0,0,NA,NA,NA,NA
TA00452,2009-2010,141,128,NA,0,0,NA,NA,NA,NA
TA00453,2009-2010,141,122,NA,0,0,NA,NA,NA,NA
TA00454,2009-2010,142,117,NA,0,0,NA,NA,NA,NA
TA00455,2009-2010,139,109,NA,0,0,NA,NA,NA,NA
TA00456,2009-2010,142,107,NA,0,0,NA,NA,NA,NA
TA00457,2009-2010,150,154,NA,0,3,NA,NA,NA,NA
TA00458,2009-2010,141,104,NA,0,0,NA,NA,NA,NA
TA00459,2009-2010,141,105,NA,0,0,NA,NA,NA,NA
TA00460,2009-2010,141,124,NA,0,0,NA,NA,NA,NA
TA00461,2009-2010,142,127,NA,0,0,NA,NA,NA,NA
TA00462,2009-2010,131,88,NA,0,0,NA,NA,NA,NA
TA00463,2009-2010,141,70,NA,0,0,NA,NA,NA,NA
TA00464,2009-2010,136,64,NA,0,0,NA,NA,NA,NA
TA00465,2009-2010,136,68,NA,0,0,NA,NA,NA,NA
TA00466,2009-2010,136,67,NA,0,0,NA,NA,NA,NA
TA00467,2009-2010,135,78,NA,0,0,NA,NA,NA,NA
TA00468,2009-2010,130,73,NA,0,0,NA,NA,NA,NA
TA00469,2009-2010,128,68,NA,0,0,NA,NA,NA,NA
TA00470,2009-2010,131,73,NA,0,0,NA,NA,NA,NA
TA00471,2009-2010,129,67,NA,0,0,NA,NA,NA,NA
TA00472,2009-2010,128,88,NA,0,0,NA,NA,NA,NA
TA00473,2009-2010,129,60,NA,0,0,NA,NA,NA,NA
TA00474,2009-2010,130,64,NA,0,0,NA,NA,NA,NA
TA00475,2009-2010,131,93,NA,0,0,NA,NA,NA,NA
TA00476,2009-2010,132,57,NA,0,0,NA,NA,NA,NA
TA00477,2009-2010,129,51,NA,0,0,NA,NA,NA,NA
TA00478,2009-2010,134,67,NA,0,0,NA,NA,NA,NA
TA00479,2009-2010,146,98,NA,0,4,NA,NA,NA,NA
TA00480,2009-2010,134,65,NA,0,0,NA,NA,NA,NA
TA00481,2009-2010,131,97,NA,0,0,NA,NA,NA,NA
TA00482,2009-2010,136,61,NA,0,0,NA,NA,NA,NA
TA00483,2009-2010,143,95,NA,0,0,NA,NA,NA,NA
TA00484,2009-2010,143,134,NA,0,0,NA,NA,NA,NA
TA00485,2009-2010,141,87,NA,0,0,NA,NA,NA,NA
TA00486,2009-2010,142,126,NA,0,0,NA,NA,NA,NA
TA00487,2009-2010,136,51,NA,0,0,NA,NA,NA,NA
TA00488,2009-2010,149,110,NA,0,3,NA,NA,NA,NA
TA00489,2009-2010,143,126,NA,0,0,NA,NA,NA,NA
TA00490,2009-2010,133,79,NA,0,0,NA,NA,NA,NA
TA00491,2009-2010,145,80,NA,0,4,NA,NA,NA,NA
TA00492,2009-2010,143,101,NA,0,0,NA,NA,NA,NA
TA00493,2009-2010,142,98,NA,0,3,NA,NA,NA,NA
TA00494,2009-2010,135,68,NA,0,4,NA,NA,NA,NA
TA00495,2009-2010,137,68,NA,0,4,NA,NA,NA,NA
TA00496,2009-2010,133,83,NA,0,0,NA,NA,NA,NA
TA00497,2009-2010,138,52,NA,0,0,NA,NA,NA,NA
TA00498,2009-2010,139,56,NA,0,0,NA,NA,NA,NA
TA00499,2009-2010,127,77,NA,0,0,NA,NA,NA,NA
TA00500,2009-2010,131,87,NA,0,0,NA,NA,NA,NA
TA00501,2009-2010,131,83,NA,0,0,NA,NA,NA,NA
TA00502,2009-2010,128,74,NA,0,0,NA,NA,NA,NA
TA00503,2009-2010,129,71,NA,0,0,NA,NA,NA,NA
TA00504,2009-2010,129,67,NA,0,4,NA,NA,NA,NA
TA00505,2009-2010,130,80,NA,0,0,NA,NA,NA,NA
TA00506,2009-2010,124,67,NA,0,0,NA,NA,NA,NA
TA00507,2009-2010,132,92,NA,0,0,NA,NA,NA,NA
TA00508,2009-2010,149,119,NA,0,6,NA,NA,NA,NA
TA00509,2009-2010,136,96,NA,0,3,NA,NA,NA,NA
TA00510,2009-2010,143,107,NA,0,4,NA,NA,NA,NA
TA00511,2009-2010,144,107,NA,0,4,NA,NA,NA,NA
TA00512,2009-2010,143,96,NA,0,5,NA,NA,NA,NA
TA00513,2009-2010,140,100,NA,0,4,NA,NA,NA,NA
TA00514,2009-2010,130,92,NA,0,0,NA,NA,NA,NA
TA00515,2009-2010,129,90,NA,0,0,NA,NA,NA,NA
TA00516,2009-2010,147,122,NA,0,7,NA,NA,NA,NA
TA00517,2009-2010,144,101,NA,0,3,NA,NA,NA,NA
TA00518,2009-2010,133,79,NA,0,0,NA,NA,NA,NA
TA00519,2009-2010,129,72,NA,0,0,NA,NA,NA,NA
TA00520,2009-2010,131,81,NA,2,4,NA,NA,NA,NA
TA00521,2009-2010,141,125,NA,0,4,NA,NA,NA,NA
TA00522,2009-2010,137,60,NA,0,0,NA,NA,NA,NA
TA00523,2009-2010,136,61,NA,0,0,NA,NA,NA,NA
TA00524,2009-2010,137,78,NA,0,0,NA,NA,NA,NA
TA00525,2009-2010,129,59,NA,0,0,NA,NA,NA,NA
TA00526,2009-2010,143,95,NA,2,3,NA,NA,NA,NA
TA00527,2009-2010,148,103,NA,0,6,NA,NA,NA,NA
TA00528,2009-2010,129,75,NA,0,3,NA,NA,NA,NA
TA00529,2009-2010,148,118,NA,0,4,NA,NA,NA,NA
TA00530,2009-2010,132,76,NA,2,4,NA,NA,NA,NA
TA00531,2009-2010,131,61,NA,0,4,NA,NA,NA,NA
TA00532,2009-2010,143,105,NA,0,7,NA,NA,NA,NA
TA00533,2009-2010,144,119,NA,0,4,NA,NA,NA,NA
TA00534,2009-2010,142,130,NA,0,4,NA,NA,NA,NA
TA00535,2009-2010,143,120,NA,0,3,NA,NA,NA,NA
TA00536,2009-2010,143,119,NA,0,0,NA,NA,NA,NA
TA00537,2009-2010,130,79,NA,0,6,NA,NA,NA,NA
TA00538,2009-2010,144,108,NA,0,4,NA,NA,NA,NA
TA00539,2009-2010,145,98,NA,0,4,NA,NA,NA,NA
TA00540,2009-2010,145,111,NA,0,7,NA,NA,NA,NA
TA00541,2009-2010,148,102,NA,0,0,NA,NA,NA,NA
TA00542,2009-2010,137,55,NA,0,0,NA,NA,NA,NA
TA00543,2009-2010,131,66,NA,0,0,NA,NA,NA,NA
TA00544,2009-2010,140,79,NA,0,0,NA,NA,NA,NA
TA00545,2009-2010,131,67,NA,0,0,NA,NA,NA,NA
TA00546,2009-2010,136,75,NA,0,0,NA,NA,NA,NA
TA00549,2009-2010,139,69,NA,0,0,NA,NA,NA,NA
TA00550,2009-2010,135,70,NA,0,3,NA,NA,NA,NA
TA00551,2009-2010,126,68,NA,0,0,NA,NA,NA,NA
TA00552,2009-2010,139,71,NA,0,0,NA,NA,NA,NA
TA00553,2009-2010,131,67,NA,0,0,NA,NA,NA,NA
TA00554,2009-2010,138,69,NA,0,0,NA,NA,NA,NA
TA00555,2009-2010,142,98,NA,0,0,NA,NA,NA,NA
TA00556,2009-2010,129,67,NA,0,0,NA,NA,NA,NA
TA00557,2009-2010,127,77,NA,0,0,NA,NA,NA,NA
TA00708,2009-2010,130,60,NA,0,0,NA,NA,NA,NA
TA00708,2009-2010,130,52,NA,0,0,NA,NA,NA,NA
TA00816,2009-2010,138,67,NA,0,0,NA,NA,NA,NA
TA00966,2009-2010,140,60,NA,0,0,NA,NA,NA,NA
TA01253,2009-2010,134,66,NA,0,0,NA,NA,NA,NA
TA00001,2010-2011,125,62,39.4,NA,NA,NA,NA,12.2,41
TA00001,2010-2011,129,53,42.2,NA,NA,NA,NA,16.3,55
TA00028,2010-2011,129,70,32.6,NA,NA,NA,NA,18.9,50
TA00028,2010-2011,130,60,38.6,NA,NA,NA,NA,15.2,40
TA00029,2010-2011,127,80,36.7,NA,NA,NA,NA,17.4,45
TA00029,2010-2011,132,60,39.5,NA,NA,NA,NA,16.6,40
TA00030,2010-2011,123,104,39.5,NA,NA,NA,NA,15.3,45
TA00030,2010-2011,130,64,39.8,NA,NA,NA,NA,17,45
TA00040,2010-2011,124,100,41.8,NA,NA,NA,NA,15.5,47
TA00040,2010-2011,132,82,42.9,NA,NA,NA,NA,18.5,51
TA00044,2010-2011,127,60,32.1,NA,NA,NA,NA,11.2,49
TA00044,2010-2011,132,52,33.6,NA,NA,NA,NA,13.5,49
TA00048,2010-2011,125,100,41.8,NA,NA,NA,NA,12.3,48
TA00048,2010-2011,129,65,42,NA,NA,NA,NA,16.2,50
TA00049,2010-2011,119,112,46.3,NA,NA,NA,NA,14.8,30
TA00049,2010-2011,124,70,40.6,NA,NA,NA,NA,18.9,42
TA00052,2010-2011,124,75,40.5,NA,NA,NA,NA,16.5,50
TA00052,2010-2011,129,62,39.1,NA,NA,NA,NA,17.2,48
TA00055,2010-2011,122,84,35,NA,NA,NA,NA,10.4,30
TA00055,2010-2011,128,50,40,NA,NA,NA,NA,16.6,52
TA00057,2010-2011,124,88,36.7,NA,NA,NA,NA,16.7,40
TA00057,2010-2011,126,55,34.1,NA,NA,NA,NA,18.6,35
TA00058,2010-2011,120,95,31.5,NA,NA,NA,NA,12.5,38
TA00058,2010-2011,126,57,34.9,NA,NA,NA,NA,19.2,45
TA00059,2010-2011,120,90,34.8,NA,NA,NA,NA,12.9,34
TA00059,2010-2011,126,58,32.4,NA,NA,NA,NA,18.4,40
TA00060,2010-2011,123,88,35,NA,NA,NA,NA,13.5,35
TA00060,2010-2011,126,60,31.4,NA,NA,NA,NA,18.5,35
TA00061,2010-2011,123,92,35.4,NA,NA,NA,NA,14.7,30
TA00061,2010-2011,126,60,33.3,NA,NA,NA,NA,17.7,37
TA00064,2010-2011,123,65,36.7,NA,NA,NA,NA,12.9,35
TA00064,2010-2011,128,47,36.3,NA,NA,NA,NA,14.9,48
TA00081,2010-2011,124,65,34,NA,NA,NA,NA,11.5,34
TA00081,2010-2011,130,52,37.7,NA,NA,NA,NA,14,48
TA00093,2010-2011,118,100,38.7,NA,NA,NA,NA,11.9,22
TA00093,2010-2011,127,62,37.2,NA,NA,NA,NA,14.4,34
TA00094,2010-2011,121,115,42.3,NA,NA,NA,NA,13.8,52
TA00094,2010-2011,129,70,39.5,NA,NA,NA,NA,18.1,68
TA00095,2010-2011,121,105,38.6,NA,NA,NA,NA,13.5,43
TA00095,2010-2011,129,70,42.9,NA,NA,NA,NA,18.1,57
TA00096,2010-2011,123,110,33.8,NA,NA,NA,NA,15.8,60
TA00096,2010-2011,137,75,40,NA,NA,NA,NA,18.1,58
TA00097,2010-2011,123,105,42.1,NA,NA,NA,NA,14.2,46
TA00097,2010-2011,129,68,41.1,NA,NA,NA,NA,17.3,60
TA00118,2010-2011,120,66,27.6,NA,NA,NA,NA,12.6,36
TA00118,2010-2011,129,55,30.4,NA,NA,NA,NA,16.6,50
TA00119,2010-2011,123,100,43.8,NA,NA,NA,NA,12.3,47
TA00119,2010-2011,129,56,39.2,NA,NA,NA,NA,15.8,48
TA00122,2010-2011,122,58,32.2,NA,NA,NA,NA,12.8,50
TA00122,2010-2011,129,42,33.9,NA,NA,NA,NA,17,52
TA00132,2010-2011,121,95,40,NA,NA,NA,NA,12.2,41
TA00132,2010-2011,126,70,45.7,NA,NA,NA,NA,14,29
TA00141,2010-2011,122,115,48.9,NA,NA,NA,NA,15.6,34
TA00141,2010-2011,136,88,46,NA,NA,NA,NA,19.5,39
TA00142,2010-2011,119,58,32.8,NA,NA,NA,NA,10.3,40
TA00142,2010-2011,126,42,22.3,NA,NA,NA,NA,15.4,54
TA00145,2010-2011,123,63,34,NA,NA,NA,NA,11.3,51
TA00145,2010-2011,131,52,37,NA,NA,NA,NA,18.3,56
TA00153,2010-2011,126,60,37.4,NA,NA,NA,NA,13.2,54
TA00153,2010-2011,130,50,34.6,NA,NA,NA,NA,16.5,62
TA00158,2010-2011,124,65,34.1,NA,NA,NA,NA,12.4,30
TA00158,2010-2011,130,56,36.9,NA,NA,NA,NA,17.3,45
TA00175,2010-2011,125,115,46.7,NA,NA,NA,NA,17,32
TA00175,2010-2011,135,85,46.4,NA,NA,NA,NA,18.8,35
TA00192,2010-2011,125,110,44,NA,NA,NA,NA,14.1,41
TA00192,2010-2011,139,78,46.7,NA,NA,NA,NA,18.3,51
TA00193,2010-2011,122,77,37.6,NA,NA,NA,NA,11.3,32
TA00193,2010-2011,128,53,39,NA,NA,NA,NA,16.7,46
TA00198,2010-2011,122,100,37.2,NA,NA,NA,NA,10.8,22
TA00198,2010-2011,129,62,35.2,NA,NA,NA,NA,14.8,25
TA00200,2010-2011,120,55,33.6,NA,NA,NA,NA,9.8,35
TA00200,2010-2011,128,45,40.1,NA,NA,NA,NA,15.6,55
TA00210,2010-2011,121,84,39.3,NA,NA,NA,NA,14.2,38
TA00210,2010-2011,128,54,37.2,NA,NA,NA,NA,18.2,40
TA00211,2010-2011,116,105,29.8,NA,NA,NA,NA,13.6,60
TA00211,2010-2011,126,70,37.7,NA,NA,NA,NA,19.4,58
TA00221,2010-2011,121,62,30.6,NA,NA,NA,NA,12.7,52
TA00221,2010-2011,128,45,37.5,NA,NA,NA,NA,17.2,55
TA00222,2010-2011,124,70,36.4,NA,NA,NA,NA,10.2,42
TA00222,2010-2011,129,48,34.4,NA,NA,NA,NA,17.5,56
TA00225,2010-2011,125,110,53.9,NA,NA,NA,NA,15.7,40
TA00225,2010-2011,138,83,53.8,NA,NA,NA,NA,18.3,40
TA00226,2010-2011,125,105,60.2,NA,NA,NA,NA,17.3,45
TA00226,2010-2011,138,78,63.9,NA,NA,NA,NA,19.3,40
TA00227,2010-2011,124,84,38.4,NA,NA,NA,NA,13.1,43
TA00227,2010-2011,128,65,38,NA,NA,NA,NA,15.8,42
TA00228,2010-2011,124,112,47.7,NA,NA,NA,NA,15.3,45
TA00228,2010-2011,137,74,47.3,NA,NA,NA,NA,18.5,39
TA00229,2010-2011,124,102,40.8,NA,NA,NA,NA,13.5,35
TA00229,2010-2011,137,85,48.8,NA,NA,NA,NA,18.8,40
TA00230,2010-2011,122,120,43.5,NA,NA,NA,NA,15,36
TA00230,2010-2011,139,84,44.2,NA,NA,NA,NA,16.9,39
TA00231,2010-2011,122,128,42.1,NA,NA,NA,NA,14.9,35
TA00231,2010-2011,138,95,41.9,NA,NA,NA,NA,17.5,42
TA00239,2010-2011,119,110,40.2,NA,NA,NA,NA,13.9,45
TA00239,2010-2011,127,60,38.9,NA,NA,NA,NA,18.3,32
TA00240,2010-2011,119,112,40,NA,NA,NA,NA,13.7,30
TA00240,2010-2011,128,67,37.4,NA,NA,NA,NA,18.4,40
TA00256,2010-2011,124,65,38.7,NA,NA,NA,NA,12.6,37
TA00256,2010-2011,128,50,34.3,NA,NA,NA,NA,15.3,35
TA00278,2010-2011,124,64,38.3,NA,NA,NA,NA,12.4,34
TA00278,2010-2011,128,45,36.4,NA,NA,NA,NA,15.7,42
TA00279,2010-2011,124,58,32.6,NA,NA,NA,NA,12.3,52
TA00279,2010-2011,128,50,30.7,NA,NA,NA,NA,16.4,60
TA00280,2010-2011,124,68,33.7,NA,NA,NA,NA,12.4,37
TA00280,2010-2011,128,50,34.3,NA,NA,NA,NA,15.6,50
TA00289,2010-2011,122,122,38.7,NA,NA,NA,NA,17.4,46
TA00289,2010-2011,138,87,41.7,NA,NA,NA,NA,19.2,44
TA00322,2010-2011,121,60,25.4,NA,NA,NA,NA,11.5,50
TA00322,2010-2011,128,45,35.7,NA,NA,NA,NA,15.9,57
TA00336,2010-2011,123,68,39.4,NA,NA,NA,NA,10.8,41
TA00336,2010-2011,129,50,43.6,NA,NA,NA,NA,16.1,53
TA00391,2010-2011,123,78,36.6,NA,NA,NA,NA,10.2,34
TA00391,2010-2011,129,55,37.3,NA,NA,NA,NA,15.4,50
TA00397,2010-2011,126,105,44,NA,NA,NA,NA,13.7,68
TA00397,2010-2011,132,80,50.4,NA,NA,NA,NA,18.4,54
TA00398,2010-2011,126,110,42.7,NA,NA,NA,NA,12.6,49
TA00398,2010-2011,132,80,45,NA,NA,NA,NA,17.3,49
TA00399,2010-2011,127,105,43.9,NA,NA,NA,NA,14.1,40
TA00399,2010-2011,132,95,46.8,NA,NA,NA,NA,17.6,48
TA00400,2010-2011,122,73,34.3,NA,NA,NA,NA,11.9,33
TA00400,2010-2011,127,53,38.2,NA,NA,NA,NA,14.6,42
TA00401,2010-2011,126,65,45.9,NA,NA,NA,NA,11.1,57
TA00401,2010-2011,131,50,46,NA,NA,NA,NA,15.6,57
TA00431,2010-2011,124,53,28.9,NA,NA,NA,NA,12.4,38
TA00431,2010-2011,128,47,37,NA,NA,NA,NA,16.8,46
TA00440,2010-2011,124,105,44,NA,NA,NA,NA,14.5,50
TA00440,2010-2011,138,73,48.6,NA,NA,NA,NA,18,40
TA00443,2010-2011,124,115,44.8,NA,NA,NA,NA,16.6,41
TA00443,2010-2011,139,75,40.5,NA,NA,NA,NA,19.4,45
TA00444,2010-2011,125,113,45.6,NA,NA,NA,NA,13,41
TA00444,2010-2011,136,87,46.5,NA,NA,NA,NA,17.4,45
TA00445,2010-2011,125,113,49.8,NA,NA,NA,NA,16,13
TA00445,2010-2011,138,77,48.9,NA,NA,NA,NA,17.8,51
TA00446,2010-2011,125,120,45.3,NA,NA,NA,NA,13.6,42
TA00446,2010-2011,135,82,44.4,NA,NA,NA,NA,18.2,51
TA00447,2010-2011,125,118,45.9,NA,NA,NA,NA,14.4,42
TA00447,2010-2011,136,84,47,NA,NA,NA,NA,17.7,50
TA00448,2010-2011,123,102,31.5,NA,NA,NA,NA,13.5,35
TA00448,2010-2011,132,70,39.2,NA,NA,NA,NA,17.3,34
TA00449,2010-2011,123,112,39.1,NA,NA,NA,NA,16.5,33
TA00449,2010-2011,139,82,39.8,NA,NA,NA,NA,19.4,40
TA00450,2010-2011,124,100,40.3,NA,NA,NA,NA,15.6,49
TA00450,2010-2011,138,82,44.2,NA,NA,NA,NA,19.3,40
TA00452,2010-2011,124,98,38.1,NA,NA,NA,NA,12.8,25
TA00452,2010-2011,138,85,44.6,NA,NA,NA,NA,15.8,34
TA00454,2010-2011,124,108,41,NA,NA,NA,NA,15.2,38
TA00454,2010-2011,138,75,48.1,NA,NA,NA,NA,17.2,43
TA00455,2010-2011,125,100,46.4,NA,NA,NA,NA,13.7,42
TA00455,2010-2011,133,88,47.8,NA,NA,NA,NA,17.6,55
TA00464,2010-2011,123,65,35.3,NA,NA,NA,NA,11.9,36
TA00464,2010-2011,129,46,36.3,NA,NA,NA,NA,18,49
TA00474,2010-2011,119,68,40.4,NA,NA,NA,NA,14.1,44
TA00474,2010-2011,128,49,37.2,NA,NA,NA,NA,20.2,46
TA00477,2010-2011,121,50,28.6,NA,NA,NA,NA,12.2,50
TA00477,2010-2011,129,30,28.9,NA,NA,NA,NA,20.1,60
TA00493,2010-2011,124,87,31.2,NA,NA,NA,NA,13.3,38
TA00493,2010-2011,137,72,41.2,NA,NA,NA,NA,15.8,48
TA00528,2010-2011,120,98,33.9,NA,NA,NA,NA,13.3,50
TA00528,2010-2011,129,52,30,NA,NA,NA,NA,18.3,56
TA00531,2010-2011,122,75,35.3,NA,NA,NA,NA,14,43
TA00531,2010-2011,129,46,33.7,NA,NA,NA,NA,17.5,52
TA00533,2010-2011,125,104,38.2,NA,NA,NA,NA,15.5,40
TA00533,2010-2011,140,85,42.5,NA,NA,NA,NA,17.6,53
TA00534,2010-2011,125,130,39.1,NA,NA,NA,NA,15,26
TA00534,2010-2011,141,90,42.6,NA,NA,NA,NA,16.3,33
TA00535,2010-2011,125,90,36.5,NA,NA,NA,NA,14.3,35
TA00535,2010-2011,143,65,44,NA,NA,NA,NA,17.2,46
TA00536,2010-2011,124,117,43.6,NA,NA,NA,NA,16.5,27
TA00536,2010-2011,138,80,35.8,NA,NA,NA,NA,19.8,41
TA00537,2010-2011,123,82,39.1,NA,NA,NA,NA,13.4,46
TA00537,2010-2011,129,60,40,NA,NA,NA,NA,19.5,47
TA00538,2010-2011,124,112,38,NA,NA,NA,NA,14.3,30
TA00538,2010-2011,139,80,40.6,NA,NA,NA,NA,18.9,35
TA00539,2010-2011,138,95,44.2,NA,NA,NA,NA,15.5,48
TA00539,2010-2011,140,76,51.8,NA,NA,NA,NA,16.9,48
TA00540,2010-2011,137,100,45.9,NA,NA,NA,NA,15,44
TA00540,2010-2011,140,70,47.5,NA,NA,NA,NA,17.5,45
TA00541,2010-2011,133,105,39,NA,NA,NA,NA,14.8,34
TA00541,2010-2011,142,68,40.2,NA,NA,NA,NA,16.1,40
TA00545,2010-2011,123,67,35.6,NA,NA,NA,NA,11.7,33
TA00545,2010-2011,128,48,36.2,NA,NA,NA,NA,15.3,46
TA00549,2010-2011,125,68,35.6,NA,NA,NA,NA,10.9,45
TA00549,2010-2011,134,48,39.9,NA,NA,NA,NA,15.1,50
TA00586,2010-2011,123,86,36.8,NA,NA,NA,NA,11.6,29
TA00586,2010-2011,129,45,30.3,NA,NA,NA,NA,17.2,53
TA00588,2010-2011,122,72,34.6,NA,NA,NA,NA,11.5,37
TA00588,2010-2011,129,50,34.7,NA,NA,NA,NA,15.6,52
TA00591,2010-2011,121,62,35.3,NA,NA,NA,NA,12,40
TA00591,2010-2011,129,50,38.3,NA,NA,NA,NA,15.7,43
TA00594,2010-2011,120,83,36.5,NA,NA,NA,NA,11.9,26
TA00594,2010-2011,127,50,38.1,NA,NA,NA,NA,17.9,30
TA00595,2010-2011,125,54,31.3,NA,NA,NA,NA,12.1,46
TA00595,2010-2011,129,44,31.9,NA,NA,NA,NA,16.8,50
TA00596,2010-2011,123,90,35,NA,NA,NA,NA,13.4,37
TA00596,2010-2011,130,57,38.2,NA,NA,NA,NA,16.4,42
TA00598,2010-2011,121,96,38.9,NA,NA,NA,NA,12.6,43
TA00598,2010-2011,128,54,40.8,NA,NA,NA,NA,17.8,52
TA00599,2010-2011,123,96,44.1,NA,NA,NA,NA,13.4,45
TA00599,2010-2011,129,48,43,NA,NA,NA,NA,18.1,55
TA00600,2010-2011,124,98,32.7,NA,NA,NA,NA,13.9,43
TA00600,2010-2011,129,58,33.4,NA,NA,NA,NA,17.3,45
TA00627,2010-2011,124,70,35.4,NA,NA,NA,NA,12.2,40
TA00627,2010-2011,130,50,37.6,NA,NA,NA,NA,15.5,53
TA00657,2010-2011,137,105,44.5,NA,NA,NA,NA,18.5,70
TA00657,2010-2011,138,77,44.4,NA,NA,NA,NA,21.3,65
TA00658,2010-2011,128,115,44.1,NA,NA,NA,NA,14.4,36
TA00658,2010-2011,141,75,44.5,NA,NA,NA,NA,17.1,32
TA00659,2010-2011,128,115,41.1,NA,NA,NA,NA,16.2,33
TA00659,2010-2011,140,78,41.8,NA,NA,NA,NA,18.9,36
TA00660,2010-2011,129,93,46.4,NA,NA,NA,NA,16.4,24
TA00660,2010-2011,136,74,42.9,NA,NA,NA,NA,17.6,30
TA00661,2010-2011,121,53,34.1,NA,NA,NA,NA,13.4,43
TA00661,2010-2011,128,38,34.6,NA,NA,NA,NA,20.2,53
TA00662,2010-2011,124,82,40.3,NA,NA,NA,NA,11.8,48
TA00662,2010-2011,129,62,39.8,NA,NA,NA,NA,16.7,58
TA00663,2010-2011,125,65,37.9,NA,NA,NA,NA,14.8,37
TA00663,2010-2011,129,48,33.3,NA,NA,NA,NA,17.4,40
TA00664,2010-2011,125,65,37.1,NA,NA,NA,NA,14.4,42
TA00664,2010-2011,130,44,33.7,NA,NA,NA,NA,16.9,45
TA00676,2010-2011,121,65,42.6,NA,NA,NA,NA,17.9,35
TA00676,2010-2011,129,44,37.7,NA,NA,NA,NA,20.8,69
TA00679,2010-2011,124,58,32.3,NA,NA,NA,NA,12.5,46
TA00679,2010-2011,129,46,34.9,NA,NA,NA,NA,18.8,64
TA00696,2010-2011,124,60,31.7,NA,NA,NA,NA,11.3,45
TA00696,2010-2011,129,44,34.3,NA,NA,NA,NA,18.5,55
TA00701,2010-2011,122,98,42.7,NA,NA,NA,NA,14.4,40
TA00701,2010-2011,126,64,38.3,NA,NA,NA,NA,19,40
TA00708,2010-2011,122,53,27.4,NA,NA,NA,NA,12.4,45
TA00708,2010-2011,128,35,35.1,NA,NA,NA,NA,19.4,60
TA00769,2010-2011,121,62,26.2,NA,NA,NA,NA,11.3,48
TA00769,2010-2011,127,54,32.4,NA,NA,NA,NA,15.7,60
TA00777,2010-2011,124,68,36,NA,NA,NA,NA,12.7,30
TA00777,2010-2011,129,54,35,NA,NA,NA,NA,18.6,34
TA00793,2010-2011,122,68,37.7,NA,NA,NA,NA,11.8,40
TA00793,2010-2011,127,44,43.3,NA,NA,NA,NA,17.8,55
TA00794,2010-2011,123,68,38.2,NA,NA,NA,NA,11.7,54
TA00794,2010-2011,131,44,38.1,NA,NA,NA,NA,18.8,65
TA00796,2010-2011,120,63,36.9,NA,NA,NA,NA,11.8,45
TA00796,2010-2011,129,44,44.1,NA,NA,NA,NA,18.7,67
TA00816,2010-2011,124,68,35.5,NA,NA,NA,NA,10.3,30
TA00816,2010-2011,131,45,37.2,NA,NA,NA,NA,14.9,47
TA00831,2010-2011,123,72,33.7,NA,NA,NA,NA,10.8,30
TA00831,2010-2011,130,48,39.5,NA,NA,NA,NA,16.3,40
TA00881,2010-2011,142,65,31.3,NA,NA,NA,NA,19.2,55
TA00881,2010-2011,141,68,45.4,NA,NA,NA,NA,20.2,52
TA00882,2010-2011,136,100,44.5,NA,NA,NA,NA,16.3,46
TA00882,2010-2011,140,68,46.4,NA,NA,NA,NA,18.4,52
TA00883,2010-2011,134,110,45.2,NA,NA,NA,NA,17,48
TA00883,2010-2011,140,68,45.5,NA,NA,NA,NA,20.1,50
TA00884,2010-2011,136,110,47,NA,NA,NA,NA,16,45
TA00884,2010-2011,139,70,47,NA,NA,NA,NA,18.8,48
TA00885,2010-2011,133,105,44.4,NA,NA,NA,NA,17.3,46
TA00885,2010-2011,138,70,41.3,NA,NA,NA,NA,19.8,48
TA00886,2010-2011,132,110,41.7,NA,NA,NA,NA,16,36
TA00886,2010-2011,144,65,40,NA,NA,NA,NA,17.2,35
TA00887,2010-2011,132,118,44.3,NA,NA,NA,NA,16.6,42
TA00887,2010-2011,143,65,43.9,NA,NA,NA,NA,18.6,44
TA00888,2010-2011,138,90,45.7,NA,NA,NA,NA,18.8,28
TA00888,2010-2011,143,63,38.6,NA,NA,NA,NA,16.6,37
TA00889,2010-2011,134,104,38.5,NA,NA,NA,NA,18.1,40
TA00889,2010-2011,140,67,44.9,NA,NA,NA,NA,21.4,45
TA00890,2010-2011,133,117,46.4,NA,NA,NA,NA,16.3,37
TA00890,2010-2011,140,70,42.1,NA,NA,NA,NA,20.6,40
TA00946,2010-2011,122,102,43.2,NA,NA,NA,NA,12,29
TA00946,2010-2011,128,70,43.3,NA,NA,NA,NA,14.1,35
TA00947,2010-2011,121,94,37.5,NA,NA,NA,NA,13.1,28
TA00947,2010-2011,128,55,38.8,NA,NA,NA,NA,18.9,42
TA00948,2010-2011,120,105,36.4,NA,NA,NA,NA,12.1,50
TA00948,2010-2011,129,60,37.5,NA,NA,NA,NA,17.5,34
TA00961,2010-2011,122,60,31.4,NA,NA,NA,NA,13,49
TA00961,2010-2011,129,40,36.2,NA,NA,NA,NA,18.7,71
TA00964,2010-2011,122,58,32.4,NA,NA,NA,NA,13.6,45
TA00964,2010-2011,128,45,34.9,NA,NA,NA,NA,18.5,60
TA00966,2010-2011,125,60,30.4,NA,NA,NA,NA,15.2,45
TA00966,2010-2011,132,46,33.9,NA,NA,NA,NA,16.9,50
