accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
IG 138531,AW_30613,NA,114,32.4,82,CE0602,NA,2005-2006
IG 138531,AW_30613,NA,111,36.9,80,CE0602,NA,2005-2006
IG 138531,AW_30613,NA,108,41.3,77,CE0602,NA,2005-2006
IG 138532,AW_16440,NA,146,22,85,CE0601,NA,2005-2006
IG 138532,AW_16440,NA,144,25.2,90,CE0601,NA,2005-2006
IG 138532,AW_16440,NA,142,28.3,95,CE0601,NA,2005-2006
IG 138532,AW_16440,NA,121,9.7,57,CE0602,NA,2005-2006
IG 138532,AW_16440,NA,119,17.8,65,CE0602,NA,2005-2006
IG 138532,AW_16440,NA,116,25.8,73,CE0602,NA,2005-2006
IG 138534,AW_30614,NA,135,36.5,110,CE0601,NA,2005-2006
IG 138534,AW_30614,NA,141,37.4,90,CE0601,NA,2005-2006
IG 138534,AW_30614,NA,146,38.3,70,CE0601,NA,2005-2006
IG 138534,AW_30614,NA,107,30.6,75,CE0602,NA,2005-2006
IG 138534,AW_30614,NA,107,32.4,72,CE0602,NA,2005-2006
IG 138534,AW_30614,NA,107,34.1,68,CE0602,NA,2005-2006
IG 138535,AW_36227,NA,130,31,70,CE0601,NA,2005-2006
IG 138535,AW_36227,NA,136,39,80,CE0601,NA,2005-2006
IG 138535,AW_36227,NA,141,46.9,90,CE0601,NA,2005-2006
IG 138535,AW_36227,NA,114,31.6,72,CE0602,NA,2005-2006
IG 138535,AW_36227,NA,115,33.4,75,CE0602,NA,2005-2006
IG 138535,AW_36227,NA,115,35.2,77,CE0602,NA,2005-2006
IG 138536,AW_19263,NA,143,40.6,86,CE0601,NA,2005-2006
IG 138536,AW_19263,NA,144,41,86,CE0601,NA,2005-2006
IG 138536,AW_19263,NA,145,41.4,86,CE0601,NA,2005-2006
IG 138536,AW_19263,NA,116,35,67,CE0602,NA,2005-2006
IG 138536,AW_19263,NA,117,35.1,74,CE0602,NA,2005-2006
IG 138536,AW_19263,NA,117,35.2,80,CE0602,NA,2005-2006
IG 138539,AW_33464,NA,153,13.1,70,CE0601,NA,2005-2006
IG 138539,AW_33464,NA,151,15.4,80,CE0601,NA,2005-2006
IG 138539,AW_33464,NA,148,17.6,90,CE0601,NA,2005-2006
IG 138539,AW_33464,NA,123,12.2,81,CE0602,NA,2005-2006
IG 138539,AW_33464,NA,124,14.7,77,CE0602,NA,2005-2006
IG 138539,AW_33464,NA,124,17.1,73,CE0602,NA,2005-2006
IG 138540,AW_22039,NA,142,19,86,CE0601,NA,2005-2006
IG 138540,AW_22039,NA,145,19.4,89,CE0601,NA,2005-2006
IG 138540,AW_22039,NA,147,19.8,92,CE0601,NA,2005-2006
IG 138540,AW_22039,NA,122,14,70,CE0602,NA,2005-2006
IG 138540,AW_22039,NA,121,14.1,69,CE0602,NA,2005-2006
IG 138540,AW_22039,NA,122,14.1,70,CE0602,NA,2005-2006
IG 138541,AW_24875,NA,145,22.8,80,CE0601,NA,2005-2006
IG 138541,AW_24875,NA,143,24.2,94,CE0601,NA,2005-2006
IG 138541,AW_24875,NA,141,25.5,107,CE0601,NA,2005-2006
IG 138541,AW_24875,NA,117,16.5,66,CE0602,NA,2005-2006
IG 138541,AW_24875,NA,117,18.3,71,CE0602,NA,2005-2006
IG 138541,AW_24875,NA,117,20,75,CE0602,NA,2005-2006
IG 138543,AW_33465,NA,148,16.4,106,CE0601,NA,2005-2006
IG 138543,AW_33465,NA,145,20.2,105,CE0601,NA,2005-2006
IG 138543,AW_33465,NA,141,23.9,104,CE0601,NA,2005-2006
IG 138543,AW_33465,NA,119,17.6,65,CE0602,NA,2005-2006
IG 138543,AW_33465,NA,118,21.3,71,CE0602,NA,2005-2006
IG 138543,AW_33465,NA,117,25,77,CE0602,NA,2005-2006
IG 138544,AW_27735,NA,143,23,113,CE0601,NA,2005-2006
IG 138544,AW_27735,NA,145,24,109,CE0601,NA,2005-2006
IG 138544,AW_27735,NA,146,25,104,CE0601,NA,2005-2006
IG 138544,AW_27735,NA,117,14.1,75,CE0602,NA,2005-2006
IG 138544,AW_27735,NA,116,17.8,78,CE0602,NA,2005-2006
IG 138544,AW_27735,NA,115,21.5,81,CE0602,NA,2005-2006
IG 138545,AW_19264,NA,152,27.9,82,CE0601,NA,2005-2006
IG 138545,AW_19264,NA,151,30.2,99,CE0601,NA,2005-2006
IG 138545,AW_19264,NA,149,32.4,115,CE0601,NA,2005-2006
IG 138545,AW_19264,NA,125,25.7,51,CE0602,NA,2005-2006
IG 138545,AW_19264,NA,122,29.2,66,CE0602,NA,2005-2006
IG 138545,AW_19264,NA,118,32.6,80,CE0602,NA,2005-2006
IG 138547,AW_33466,NA,123,30,75,CE0601,NA,2005-2006
IG 138547,AW_33466,NA,125,34,75,CE0601,NA,2005-2006
IG 138547,AW_33466,NA,126,37.9,75,CE0601,NA,2005-2006
IG 138547,AW_33466,NA,97,35.6,80,CE0602,NA,2005-2006
IG 138547,AW_33466,NA,96,37.5,81,CE0602,NA,2005-2006
IG 138547,AW_33466,NA,94,39.4,82,CE0602,NA,2005-2006
IG 138548,AW_30615,NA,143,21.7,80,CE0601,NA,2005-2006
IG 138548,AW_30615,NA,136,28.5,83,CE0601,NA,2005-2006
IG 138548,AW_30615,NA,129,35.3,85,CE0601,NA,2005-2006
IG 138548,AW_30615,NA,106,26.7,78,CE0602,NA,2005-2006
IG 138548,AW_30615,NA,106,29.8,73,CE0602,NA,2005-2006
IG 138548,AW_30615,NA,106,32.9,67,CE0602,NA,2005-2006
IG 138549,AW_22041,NA,130,25,65,CE0601,NA,2005-2006
IG 138549,AW_22041,NA,129,27.9,66,CE0601,NA,2005-2006
IG 138549,AW_22041,NA,127,30.8,66,CE0601,NA,2005-2006
IG 138549,AW_22041,NA,97,22.4,62,CE0602,NA,2005-2006
IG 138549,AW_22041,NA,97,25.2,64,CE0602,NA,2005-2006
IG 138549,AW_22041,NA,96,28,65,CE0602,NA,2005-2006
IG 138551,AW_22042,NA,127,30.9,95,CE0601,NA,2005-2006
IG 138551,AW_22042,NA,127,33.1,90,CE0601,NA,2005-2006
IG 138551,AW_22042,NA,126,35.2,85,CE0601,NA,2005-2006
IG 138551,AW_22042,NA,100,27.6,72,CE0602,NA,2005-2006
IG 138551,AW_22042,NA,101,28.9,78,CE0602,NA,2005-2006
IG 138551,AW_22042,NA,102,30.1,83,CE0602,NA,2005-2006
IG 138552,AW_33468,NA,135,32.8,90,CE0601,NA,2005-2006
IG 138552,AW_33468,NA,135,36.5,91,CE0601,NA,2005-2006
IG 138552,AW_33468,NA,134,40.2,92,CE0601,NA,2005-2006
IG 138552,AW_33468,NA,105,22.5,74,CE0602,NA,2005-2006
IG 138552,AW_33468,NA,106,27.7,72,CE0602,NA,2005-2006
IG 138552,AW_33468,NA,106,32.8,70,CE0602,NA,2005-2006
IG 138554,AW_30617,NA,126,28.4,77,CE0601,NA,2005-2006
IG 138554,AW_30617,NA,127,33.1,74,CE0601,NA,2005-2006
IG 138554,AW_30617,NA,127,37.8,70,CE0601,NA,2005-2006
IG 138554,AW_30617,NA,100,26.4,77,CE0602,NA,2005-2006
IG 138554,AW_30617,NA,99,29.4,72,CE0602,NA,2005-2006
IG 138554,AW_30617,NA,98,32.4,67,CE0602,NA,2005-2006
IG 138557,AW_36229,NA,143,21.4,73,CE0601,NA,2005-2006
IG 138557,AW_36229,NA,148,21.4,90,CE0601,NA,2005-2006
IG 138557,AW_36229,NA,137,NA,55,CE0601,NA,2005-2006
IG 138557,AW_36229,NA,129,14.7,60,CE0602,NA,2005-2006
IG 138557,AW_36229,NA,126,17.1,64,CE0602,NA,2005-2006
IG 138557,AW_36229,NA,123,19.5,67,CE0602,NA,2005-2006
IG 138559,AW_16443,NA,145,18.9,82,CE0601,NA,2005-2006
IG 138559,AW_16443,NA,144,21.3,93,CE0601,NA,2005-2006
IG 138559,AW_16443,NA,142,23.6,103,CE0601,NA,2005-2006
IG 138559,AW_16443,NA,117,21.3,66,CE0602,NA,2005-2006
IG 138559,AW_16443,NA,116,23.9,70,CE0602,NA,2005-2006
IG 138559,AW_16443,NA,115,26.5,74,CE0602,NA,2005-2006
IG 138561,AW_36230,NA,148,18.5,90,CE0601,NA,2005-2006
IG 138561,AW_36230,NA,152,20.8,80,CE0601,NA,2005-2006
IG 138561,AW_36230,NA,156,23.1,70,CE0601,NA,2005-2006
IG 138561,AW_36230,NA,125,18.2,65,CE0602,NA,2005-2006
IG 138561,AW_36230,NA,125,19.5,71,CE0602,NA,2005-2006
IG 138561,AW_36230,NA,124,20.7,77,CE0602,NA,2005-2006
IG 138562,AW_36231,NA,143,27.4,87,CE0601,NA,2005-2006
IG 138562,AW_36231,NA,144,31.3,86,CE0601,NA,2005-2006
IG 138562,AW_36231,NA,144,35.1,85,CE0601,NA,2005-2006
IG 138562,AW_36231,NA,116,27.2,72,CE0602,NA,2005-2006
IG 138562,AW_36231,NA,115,29.9,72,CE0602,NA,2005-2006
IG 138562,AW_36231,NA,113,32.5,71,CE0602,NA,2005-2006
IG 138564,AW_33470,NA,145,35.6,90,CE0601,NA,2005-2006
IG 138564,AW_33470,NA,143,36.6,87,CE0601,NA,2005-2006
IG 138564,AW_33470,NA,140,37.5,84,CE0601,NA,2005-2006
IG 138564,AW_33470,NA,118,24.1,55,CE0602,NA,2005-2006
IG 138564,AW_33470,NA,116,24.3,66,CE0602,NA,2005-2006
IG 138564,AW_33470,NA,113,24.5,77,CE0602,NA,2005-2006
IG 138567,AW_36232,NA,140,25.6,92,CE0601,NA,2005-2006
IG 138567,AW_36232,NA,141,27.7,94,CE0601,NA,2005-2006
IG 138567,AW_36232,NA,142,29.8,95,CE0601,NA,2005-2006
IG 138567,AW_36232,NA,114,18,75,CE0602,NA,2005-2006
IG 138567,AW_36232,NA,116,18.6,87,CE0602,NA,2005-2006
IG 138567,AW_36232,NA,117,19.2,98,CE0602,NA,2005-2006
IG 138568,AW_27736,NA,142,27.7,84,CE0601,NA,2005-2006
IG 138568,AW_27736,NA,141,28.5,95,CE0601,NA,2005-2006
IG 138568,AW_27736,NA,140,29.2,105,CE0601,NA,2005-2006
IG 138568,AW_27736,NA,119,21.9,73,CE0602,NA,2005-2006
IG 138568,AW_27736,NA,117,23.4,78,CE0602,NA,2005-2006
IG 138568,AW_27736,NA,115,24.8,83,CE0602,NA,2005-2006
IG 138569,AW_36233,NA,155,22.2,82,CE0601,NA,2005-2006
IG 138569,AW_36233,NA,149,23.2,99,CE0601,NA,2005-2006
IG 138569,AW_36233,NA,143,24.2,115,CE0601,NA,2005-2006
IG 138569,AW_36233,NA,121,17.8,78,CE0602,NA,2005-2006
IG 138569,AW_36233,NA,122,19.6,78,CE0602,NA,2005-2006
IG 138569,AW_36233,NA,122,21.4,77,CE0602,NA,2005-2006
IG 138570,AW_36234,NA,142,33.3,95,CE0601,NA,2005-2006
IG 138570,AW_36234,NA,141,34.1,88,CE0601,NA,2005-2006
IG 138570,AW_36234,NA,140,34.8,80,CE0601,NA,2005-2006
IG 138570,AW_36234,NA,118,31.7,74,CE0602,NA,2005-2006
IG 138570,AW_36234,NA,116,33.5,75,CE0602,NA,2005-2006
IG 138570,AW_36234,NA,114,35.2,75,CE0602,NA,2005-2006
IG 138571,AW_16445,NA,144,16,95,CE0601,NA,2005-2006
IG 138571,AW_16445,NA,144,26.2,93,CE0601,NA,2005-2006
IG 138571,AW_16445,NA,143,36.4,91,CE0601,NA,2005-2006
IG 138571,AW_16445,NA,114,27,87,CE0602,NA,2005-2006
IG 138571,AW_16445,NA,116,29.5,79,CE0602,NA,2005-2006
IG 138571,AW_16445,NA,117,32,70,CE0602,NA,2005-2006
IG 138572,AW_30618,NA,144,32.9,100,CE0601,NA,2005-2006
IG 138572,AW_30618,NA,143,33.7,103,CE0601,NA,2005-2006
IG 138572,AW_30618,NA,142,34.4,105,CE0601,NA,2005-2006
IG 138572,AW_30618,NA,115,26,71,CE0602,NA,2005-2006
IG 138572,AW_30618,NA,113,28,78,CE0602,NA,2005-2006
IG 138572,AW_30618,NA,110,29.9,85,CE0602,NA,2005-2006
IG 138573,AW_16446,NA,146,21.6,97,CE0601,NA,2005-2006
IG 138573,AW_16446,NA,150,22.8,81,CE0601,NA,2005-2006
IG 138573,AW_16446,NA,153,23.9,64,CE0601,NA,2005-2006
IG 138573,AW_16446,NA,118,14.8,85,CE0602,NA,2005-2006
IG 138573,AW_16446,NA,118,15.4,82,CE0602,NA,2005-2006
IG 138573,AW_16446,NA,118,16,78,CE0602,NA,2005-2006
IG 138574,AW_22045,NA,144,19.5,75,CE0601,NA,2005-2006
IG 138574,AW_22045,NA,143,22.1,84,CE0601,NA,2005-2006
IG 138574,AW_22045,NA,142,24.6,92,CE0601,NA,2005-2006
IG 138574,AW_22045,NA,120,16.2,65,CE0602,NA,2005-2006
IG 138574,AW_22045,NA,119,17.2,80,CE0602,NA,2005-2006
IG 138574,AW_22045,NA,118,18.2,94,CE0602,NA,2005-2006
IG 138576,AW_36235,NA,128,18.6,73,CE0601,NA,2005-2006
IG 138576,AW_36235,NA,135,21.8,89,CE0601,NA,2005-2006
IG 138576,AW_36235,NA,141,24.9,105,CE0601,NA,2005-2006
IG 138576,AW_36235,NA,119,12.2,64,CE0602,NA,2005-2006
IG 138576,AW_36235,NA,119,16,70,CE0602,NA,2005-2006
IG 138576,AW_36235,NA,119,19.8,75,CE0602,NA,2005-2006
IG 138577,AW_24878,NA,158,18.8,65,CE0601,NA,2005-2006
IG 138577,AW_24878,NA,153,19.6,79,CE0601,NA,2005-2006
IG 138577,AW_24878,NA,147,20.4,92,CE0601,NA,2005-2006
IG 138577,AW_24878,NA,123,18.9,72,CE0602,NA,2005-2006
IG 138577,AW_24878,NA,124,19.3,71,CE0602,NA,2005-2006
IG 138577,AW_24878,NA,124,19.6,69,CE0602,NA,2005-2006
IG 138578,AW_30619,NA,153,17.1,77,CE0601,NA,2005-2006
IG 138578,AW_30619,NA,150,18.4,96,CE0601,NA,2005-2006
IG 138578,AW_30619,NA,146,19.6,114,CE0601,NA,2005-2006
IG 138578,AW_30619,NA,123,17.3,68,CE0602,NA,2005-2006
IG 138578,AW_30619,NA,122,19.6,74,CE0602,NA,2005-2006
IG 138578,AW_30619,NA,121,21.9,80,CE0602,NA,2005-2006
IG 138580,AW_27737,NA,144,23,93,CE0601,NA,2005-2006
IG 138580,AW_27737,NA,145,24.8,103,CE0601,NA,2005-2006
IG 138580,AW_27737,NA,145,26.6,112,CE0601,NA,2005-2006
IG 138580,AW_27737,NA,116,18.6,83,CE0602,NA,2005-2006
IG 138580,AW_27737,NA,118,22.8,73,CE0602,NA,2005-2006
IG 138580,AW_27737,NA,119,26.9,62,CE0602,NA,2005-2006
IG 138581,AW_22047,NA,154,16.8,87,CE0601,NA,2005-2006
IG 138581,AW_22047,NA,148,19.4,104,CE0601,NA,2005-2006
IG 138581,AW_22047,NA,141,21.9,121,CE0601,NA,2005-2006
IG 138581,AW_22047,NA,122,15.9,64,CE0602,NA,2005-2006
IG 138581,AW_22047,NA,123,16.8,63,CE0602,NA,2005-2006
IG 138581,AW_22047,NA,123,17.6,62,CE0602,NA,2005-2006
IG 138582,AW_30620,NA,153,17.8,78,CE0601,NA,2005-2006
IG 138582,AW_30620,NA,150,20.8,92,CE0601,NA,2005-2006
IG 138582,AW_30620,NA,146,23.7,105,CE0601,NA,2005-2006
IG 138582,AW_30620,NA,118,17.1,71,CE0602,NA,2005-2006
IG 138582,AW_30620,NA,119,27.3,73,CE0602,NA,2005-2006
IG 138582,AW_30620,NA,120,37.5,75,CE0602,NA,2005-2006
IG 138583,AW_30621,NA,147,16.7,90,CE0601,NA,2005-2006
IG 138583,AW_30621,NA,152,16.8,84,CE0601,NA,2005-2006
IG 138583,AW_30621,NA,150,16.8,87,CE0601,NA,2005-2006
IG 138583,AW_30621,NA,122,17.8,70,CE0602,NA,2005-2006
IG 138583,AW_30621,NA,121,20.4,75,CE0602,NA,2005-2006
IG 138583,AW_30621,NA,120,23,80,CE0602,NA,2005-2006
IG 138586,AW_19265,NA,146,15.8,75,CE0601,NA,2005-2006
IG 138586,AW_19265,NA,144,20.2,90,CE0601,NA,2005-2006
IG 138586,AW_19265,NA,141,24.5,104,CE0601,NA,2005-2006
IG 138586,AW_19265,NA,113,24.7,72,CE0602,NA,2005-2006
IG 138586,AW_19265,NA,116,28.6,82,CE0602,NA,2005-2006
IG 138586,AW_19265,NA,118,32.5,91,CE0602,NA,2005-2006
IG 138587,AW_27738,NA,142,21.8,90,CE0601,NA,2005-2006
IG 138587,AW_27738,NA,142,24.3,92,CE0601,NA,2005-2006
IG 138587,AW_27738,NA,141,26.7,93,CE0601,NA,2005-2006
IG 138587,AW_27738,NA,118,19.7,72,CE0602,NA,2005-2006
IG 138587,AW_27738,NA,117,21.2,77,CE0602,NA,2005-2006
IG 138587,AW_27738,NA,116,22.6,81,CE0602,NA,2005-2006
IG 138588,AW_24880,NA,146,20.3,95,CE0601,NA,2005-2006
IG 138588,AW_24880,NA,144,21.5,89,CE0601,NA,2005-2006
IG 138588,AW_24880,NA,142,22.6,83,CE0601,NA,2005-2006
IG 138588,AW_24880,NA,116,10.4,82,CE0602,NA,2005-2006
IG 138588,AW_24880,NA,119,11.2,74,CE0602,NA,2005-2006
IG 138588,AW_24880,NA,121,12,66,CE0602,NA,2005-2006
IG 138589,AW_16448,NA,147,14,97,CE0601,NA,2005-2006
IG 138589,AW_16448,NA,150,34.8,89,CE0601,NA,2005-2006
IG 138589,AW_16448,NA,153,55.6,80,CE0601,NA,2005-2006
IG 138589,AW_16448,NA,117,28.2,79,CE0602,NA,2005-2006
IG 138589,AW_16448,NA,119,32.5,78,CE0602,NA,2005-2006
IG 138589,AW_16448,NA,120,36.7,76,CE0602,NA,2005-2006
IG 138590,AW_22048,NA,145,27.4,90,CE0601,NA,2005-2006
IG 138590,AW_22048,NA,147,27.8,82,CE0601,NA,2005-2006
IG 138590,AW_22048,NA,148,28.2,74,CE0601,NA,2005-2006
IG 138590,AW_22048,NA,113,15.8,66,CE0602,NA,2005-2006
IG 138590,AW_22048,NA,117,19.3,70,CE0602,NA,2005-2006
IG 138590,AW_22048,NA,121,22.8,74,CE0602,NA,2005-2006
IG 138592,AW_30622,NA,142,25.2,91,CE0601,NA,2005-2006
IG 138592,AW_30622,NA,138,26.4,91,CE0601,NA,2005-2006
IG 138592,AW_30622,NA,134,27.5,90,CE0601,NA,2005-2006
IG 138592,AW_30622,NA,112,13.1,76,CE0602,NA,2005-2006
IG 138592,AW_30622,NA,112,14.4,72,CE0602,NA,2005-2006
IG 138592,AW_30622,NA,112,15.7,68,CE0602,NA,2005-2006
IG 138595,AW_16449,NA,146,24.8,83,CE0601,NA,2005-2006
IG 138595,AW_16449,NA,143,25.2,92,CE0601,NA,2005-2006
IG 138595,AW_16449,NA,139,25.6,100,CE0601,NA,2005-2006
IG 138595,AW_16449,NA,117,18.5,53,CE0602,NA,2005-2006
IG 138595,AW_16449,NA,112,21.8,61,CE0602,NA,2005-2006
IG 138595,AW_16449,NA,107,25,68,CE0602,NA,2005-2006
IG 138596,AW_22050,NA,142,29.9,93,CE0601,NA,2005-2006
IG 138596,AW_22050,NA,142,32,95,CE0601,NA,2005-2006
IG 138596,AW_22050,NA,142,34,97,CE0601,NA,2005-2006
IG 138596,AW_22050,NA,125,17.9,61,CE0602,NA,2005-2006
IG 138596,AW_22050,NA,119,22.3,68,CE0602,NA,2005-2006
IG 138596,AW_22050,NA,113,26.7,74,CE0602,NA,2005-2006
IG 138597,AW_36236,NA,142,35.4,95,CE0601,NA,2005-2006
IG 138597,AW_36236,NA,144,37.2,93,CE0601,NA,2005-2006
IG 138597,AW_36236,NA,145,38.9,90,CE0601,NA,2005-2006
IG 138597,AW_36236,NA,118,30.4,65,CE0602,NA,2005-2006
IG 138597,AW_36236,NA,117,31.3,73,CE0602,NA,2005-2006
IG 138597,AW_36236,NA,115,32.2,80,CE0602,NA,2005-2006
IG 138598,AW_24881,NA,132,37,96,CE0601,NA,2005-2006
IG 138598,AW_24881,NA,132,40.8,89,CE0601,NA,2005-2006
IG 138598,AW_24881,NA,132,44.6,82,CE0601,NA,2005-2006
IG 138598,AW_24881,NA,106,30.5,71,CE0602,NA,2005-2006
IG 138598,AW_24881,NA,106,32.1,72,CE0602,NA,2005-2006
IG 138598,AW_24881,NA,106,33.6,73,CE0602,NA,2005-2006
IG 138599,AW_30624,NA,135,33,106,CE0601,NA,2005-2006
IG 138599,AW_30624,NA,133,33.4,105,CE0601,NA,2005-2006
IG 138599,AW_30624,NA,130,33.7,104,CE0601,NA,2005-2006
IG 138599,AW_30624,NA,107,31.6,80,CE0602,NA,2005-2006
IG 138599,AW_30624,NA,107,32.2,81,CE0602,NA,2005-2006
IG 138599,AW_30624,NA,106,32.7,82,CE0602,NA,2005-2006
IG 138600,AW_36237,NA,134,38.4,98,CE0601,NA,2005-2006
IG 138600,AW_36237,NA,134,44.7,103,CE0601,NA,2005-2006
IG 138600,AW_36237,NA,134,50.9,108,CE0601,NA,2005-2006
IG 138600,AW_36237,NA,106,29.2,71,CE0602,NA,2005-2006
IG 138600,AW_36237,NA,106,30.5,78,CE0602,NA,2005-2006
IG 138600,AW_36237,NA,106,31.8,85,CE0602,NA,2005-2006
IG 138601,AW_36238,NA,141,34.6,103,CE0601,NA,2005-2006
IG 138601,AW_36238,NA,141,36.9,99,CE0601,NA,2005-2006
IG 138601,AW_36238,NA,140,39.2,95,CE0601,NA,2005-2006
IG 138601,AW_36238,NA,113,21.2,67,CE0602,NA,2005-2006
IG 138601,AW_36238,NA,116,23.6,67,CE0602,NA,2005-2006
IG 138601,AW_36238,NA,118,26,66,CE0602,NA,2005-2006
IG 138604,AW_30625,NA,138,21.7,97,CE0601,NA,2005-2006
IG 138604,AW_30625,NA,143,23.7,98,CE0601,NA,2005-2006
IG 138604,AW_30625,NA,148,25.6,99,CE0601,NA,2005-2006
IG 138604,AW_30625,NA,120,21.2,80,CE0602,NA,2005-2006
IG 138604,AW_30625,NA,120,22.5,82,CE0602,NA,2005-2006
IG 138604,AW_30625,NA,120,23.8,84,CE0602,NA,2005-2006
IG 138605,AW_30626,NA,152,16.9,105,CE0601,NA,2005-2006
IG 138605,AW_30626,NA,153,17.6,101,CE0601,NA,2005-2006
IG 138605,AW_30626,NA,153,18.2,96,CE0601,NA,2005-2006
IG 138605,AW_30626,NA,124,13.4,55,CE0602,NA,2005-2006
IG 138605,AW_30626,NA,125,14.3,58,CE0602,NA,2005-2006
IG 138605,AW_30626,NA,125,15.1,60,CE0602,NA,2005-2006
IG 138606,AW_19266,NA,142,17.3,90,CE0601,NA,2005-2006
IG 138606,AW_19266,NA,142,19.5,93,CE0601,NA,2005-2006
IG 138606,AW_19266,NA,142,21.6,95,CE0601,NA,2005-2006
IG 138606,AW_19266,NA,115,11.9,68,CE0602,NA,2005-2006
IG 138606,AW_19266,NA,116,13.7,71,CE0602,NA,2005-2006
IG 138606,AW_19266,NA,116,15.4,73,CE0602,NA,2005-2006
IG 138607,AW_19267,NA,132,34.1,92,CE0601,NA,2005-2006
IG 138607,AW_19267,NA,131,34.1,110,CE0601,NA,2005-2006
IG 138607,AW_19267,NA,132,NA,73,CE0601,NA,2005-2006
IG 138607,AW_19267,NA,103,13.6,84,CE0602,NA,2005-2006
IG 138607,AW_19267,NA,104,18.2,88,CE0602,NA,2005-2006
IG 138607,AW_19267,NA,105,22.8,92,CE0602,NA,2005-2006
IG 138608,AW_24882,NA,150,13.9,86,CE0601,NA,2005-2006
IG 138608,AW_24882,NA,151,16.6,82,CE0601,NA,2005-2006
IG 138608,AW_24882,NA,152,19.3,78,CE0601,NA,2005-2006
IG 138608,AW_24882,NA,124,12.8,72,CE0602,NA,2005-2006
IG 138608,AW_24882,NA,124,15.8,71,CE0602,NA,2005-2006
IG 138608,AW_24882,NA,124,18.8,70,CE0602,NA,2005-2006
IG 138610,AW_19268,NA,126,26.1,100,CE0601,NA,2005-2006
IG 138610,AW_19268,NA,128,27,98,CE0601,NA,2005-2006
IG 138610,AW_19268,NA,130,27.8,95,CE0601,NA,2005-2006
IG 138610,AW_19268,NA,102,25.8,84,CE0602,NA,2005-2006
IG 138610,AW_19268,NA,104,25.9,78,CE0602,NA,2005-2006
IG 138610,AW_19268,NA,106,26,71,CE0602,NA,2005-2006
IG 138612,AW_30628,NA,136,39.6,84,CE0601,NA,2005-2006
IG 138612,AW_30628,NA,135,40.1,95,CE0601,NA,2005-2006
IG 138612,AW_30628,NA,134,40.6,105,CE0601,NA,2005-2006
IG 138612,AW_30628,NA,111,26.6,74,CE0602,NA,2005-2006
IG 138612,AW_30628,NA,109,28.5,78,CE0602,NA,2005-2006
IG 138612,AW_30628,NA,107,30.3,82,CE0602,NA,2005-2006
IG 138614,AW_24884,NA,126,27.6,100,CE0601,NA,2005-2006
IG 138614,AW_24884,NA,127,34.6,94,CE0601,NA,2005-2006
IG 138614,AW_24884,NA,127,41.6,87,CE0601,NA,2005-2006
IG 138614,AW_24884,NA,102,24,71,CE0602,NA,2005-2006
IG 138614,AW_24884,NA,102,33.3,76,CE0602,NA,2005-2006
IG 138614,AW_24884,NA,102,42.6,80,CE0602,NA,2005-2006
IG 138617,AW_28074,NA,126,27.8,95,CE0601,NA,2005-2006
IG 138617,AW_28074,NA,126,35.9,86,CE0601,NA,2005-2006
IG 138617,AW_28074,NA,126,43.9,76,CE0601,NA,2005-2006
IG 138617,AW_28074,NA,98,27,65,CE0602,NA,2005-2006
IG 138617,AW_28074,NA,97,31.1,63,CE0602,NA,2005-2006
IG 138617,AW_28074,NA,95,35.1,60,CE0602,NA,2005-2006
IG 138618,AW_33775,NA,142,29.7,107,CE0601,NA,2005-2006
IG 138618,AW_33775,NA,121,18.8,69,CE0602,NA,2005-2006
IG 138618,AW_33775,NA,119,23,69,CE0602,NA,2005-2006
IG 138618,AW_33775,NA,117,27.2,68,CE0602,NA,2005-2006
IG 138619,AW_22373,NA,140,21.5,102,CE0601,NA,2005-2006
IG 138619,AW_22373,NA,143,23.8,93,CE0601,NA,2005-2006
IG 138619,AW_22373,NA,146,26,84,CE0601,NA,2005-2006
IG 138619,AW_22373,NA,116,16.3,70,CE0602,NA,2005-2006
IG 138619,AW_22373,NA,115,19.3,70,CE0602,NA,2005-2006
IG 138619,AW_22373,NA,113,22.3,70,CE0602,NA,2005-2006
IG 138620,AW_25192,NA,145,25.2,68,CE0601,NA,2005-2006
IG 138620,AW_25192,NA,145,30.7,64,CE0601,NA,2005-2006
IG 138620,AW_25192,NA,144,36.2,60,CE0601,NA,2005-2006
IG 138620,AW_25192,NA,118,20.7,60,CE0602,NA,2005-2006
IG 138620,AW_25192,NA,116,25.1,60,CE0602,NA,2005-2006
IG 138620,AW_25192,NA,113,29.4,60,CE0602,NA,2005-2006
IG 138624,AW_28075,NA,141,32.4,92,CE0601,NA,2005-2006
IG 138624,AW_28075,NA,145,36.2,79,CE0601,NA,2005-2006
IG 138624,AW_28075,NA,148,40,65,CE0601,NA,2005-2006
IG 138624,AW_28075,NA,112,19,65,CE0602,NA,2005-2006
IG 138624,AW_28075,NA,113,29.2,70,CE0602,NA,2005-2006
IG 138624,AW_28075,NA,113,39.3,75,CE0602,NA,2005-2006
IG 138626,AW_33776,NA,152,18.7,75,CE0601,NA,2005-2006
IG 138626,AW_33776,NA,149,20,85,CE0601,NA,2005-2006
IG 138626,AW_33776,NA,145,21.3,95,CE0601,NA,2005-2006
IG 138626,AW_33776,NA,120,23.9,78,CE0602,NA,2005-2006
IG 138626,AW_33776,NA,120,26,82,CE0602,NA,2005-2006
IG 138626,AW_33776,NA,119,28.1,85,CE0602,NA,2005-2006
