accenumb,agent_id,doi,plant_height,days_to_heading,early_growth_tendency,thousand_kernel_weight,name,description,campaign
CGN21735,NA,10.18730/1NN76,85,NA,NA,56.6,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21737,NA,10.18730/1NN87,90,NA,NA,54.4,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21738,NA,10.18730/1NN98,90,NA,NA,56.6,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21739,NA,10.18730/1NNA9,80,NA,NA,55.5,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21740,NA,10.18730/1NNBA,85,NA,NA,57.7,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21741,NA,10.18730/1NNDC,85,NA,NA,54.4,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21743,NA,10.18730/1NNED,80,NA,NA,56.6,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21745,NA,10.18730/1NP1*,85,NA,NA,52.1,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21746,NA,10.18730/1NP2~,85,NA,NA,51.5,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21747,NA,10.18730/1NP3$,85,NA,NA,50.4,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21749,NA,10.18730/1NP4=,100,NA,NA,50.5,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21750,NA,10.18730/1NP60,75,NA,NA,51.5,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN21751,NA,10.18730/1NP71,75,NA,NA,43.3,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN23085,NA,10.18730/1NP5U,75,NA,NA,NA,"Multiplication and evaluation spring barley Wageningen, EU barley project","Location: Born, Wageningen. Sandy soil, sowing date 01/04/099, harvested last week of july 1999",1999-1999
CGN00009,NA,10.18730/12X79,80,NA,NA,56.4,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00047,NA,10.18730/12YDA,80,NA,NA,49.6,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00064,NA,10.18730/12YYV,85,NA,NA,49.5,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00176,NA,10.18730/132DV,95,NA,NA,39.2,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00341,NA,10.18730/136TM,85,NA,NA,39.3,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00488,NA,10.18730/13AP~,65,NA,NA,57.9,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00502,NA,10.18730/13B39,85,NA,NA,55.1,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00572,NA,10.18730/13C78,95,NA,NA,50.8,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00575,NA,10.18730/13CAB,75,NA,NA,38.4,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00578,NA,10.18730/13CDE,85,NA,NA,41.4,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00584,NA,10.18730/13CKM,80,NA,NA,52.8,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00613,NA,10.18730/13DB7,80,NA,NA,49.8,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00620,NA,10.18730/13DJE,95,NA,NA,49,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00621,NA,10.18730/13DKF,95,NA,NA,49.3,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00636,NA,10.18730/13DYT,75,NA,NA,43.7,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00642,NA,10.18730/13DZV,110,NA,NA,41.3,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00808,NA,10.18730/13F6X,80,NA,NA,47,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00861,NA,10.18730/13GDZ,65,NA,NA,NA,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00873,NA,10.18730/13GS6,70,NA,NA,31.1,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00877,NA,10.18730/13GXA,100,NA,NA,48.4,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00915,NA,10.18730/13J2A,85,NA,NA,51.5,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00918,NA,10.18730/13J5D,85,NA,NA,45.6,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00930,NA,10.18730/13JHS,80,NA,NA,40.4,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00953,NA,10.18730/13K8B,80,NA,NA,38.9,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00967,NA,10.18730/13KPS,80,NA,NA,51.5,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00970,NA,10.18730/13KSW,85,NA,NA,48.8,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00982,NA,10.18730/13M53,80,NA,NA,47.5,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN00994,NA,10.18730/13MFD,90,NA,NA,53.3,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01019,NA,10.18730/13N6U,80,NA,NA,43.2,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01067,NA,10.18730/13PM8,80,NA,NA,45,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01088,NA,10.18730/13Q8W,85,NA,NA,48.4,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01157,NA,10.18730/13S9K,80,NA,NA,42.2,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01163,NA,10.18730/13SFS,80,NA,NA,45.3,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01173,NA,10.18730/13SS=,95,NA,NA,40.8,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01178,NA,10.18730/13SY3,80,NA,NA,39.5,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01179,NA,10.18730/13SZ4,80,NA,NA,36.9,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01189,NA,10.18730/13T9E,60,NA,NA,53.7,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01205,NA,10.18730/13TRX,100,NA,NA,44.7,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01273,NA,10.18730/13WWQ,90,NA,NA,44.8,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01336,NA,10.18730/13YVC,85,NA,NA,45.7,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01340,NA,10.18730/13YZG,75,NA,NA,43,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01404,NA,10.18730/140Y5,70,NA,NA,45.2,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01415,NA,10.18730/1419G,70,NA,NA,38.5,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN01426,NA,10.18730/141MV,65,NA,NA,44.8,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02425,NA,10.18730/14M0Q,65,NA,NA,44.8,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02436,NA,10.18730/14MB$,65,NA,NA,41.3,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02446,NA,10.18730/14MN7,55,NA,NA,48.1,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02450,NA,10.18730/14MSB,65,NA,NA,43.9,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02452,NA,10.18730/14MVD,60,NA,NA,41.3,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02498,NA,10.18730/14P9P,75,NA,NA,44.4,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02513,NA,10.18730/14PR0,75,NA,NA,42.5,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02610,NA,10.18730/14SSQ,80,NA,NA,44,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02630,NA,10.18730/14TC5,80,NA,NA,45.3,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02737,NA,10.18730/14W2P,100,NA,NA,54.7,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
CGN02739,NA,10.18730/14W4R,90,NA,NA,53.5,"Multiplication, characterisation and evaluation spring barley, EU Barley project","Location: Hoge Hoef 3, Wageningen. Sandy soil. Sowing date 04042001; harvest date 15082001",2001-2001
